l ɛ n ɛ	l eː n ɛ m
k ʊ k ɪ n aː r j ʊ m	k ɔ kʷ iː n aː r j ʊ m
p uː aː r ɛ	p ʊ t eː r ɛ
ɪ n ɪ kʷ ʊ m	ɪ n iː kʷ ʊ m
a w ɛ m l ʊ n a m	a b ɛ lː a n a m
p aː l p ɛ b r aː l	p a l p ɛ b r aː l ɛ m
t ɛ k s t ʊ m	t ɛ k s t ʊ m
d ɛ s k r ɪ p t j oː n ɛ m	d eː s k r iː p t j oː n ɛ m
t r ɪ p l ʊ m	t r ɪ p l ʊ m
l ɛ ɔ p aː r d ʊ m	l ɛ ɔ p a r d ʊ m
ɪ n d ɪ ŋ n ʊ m	ɪ n d iː ŋ n ʊ m
t r a d ɪ r ɛ	t r aː d ɛ r ɛ
r ɛ k ɪ t a t j oː n ɛ m	r ɛ k ɪ t aː t j oː n ɛ m
d ɪ s t ɪ lː aː t j ʊ m n ɛ m	d ɪ s t ɪ lː a t j oː n ɛ m
m ɔ l aː r ɛ	m ɔ l aː r ɛ m
k a b l ʊ m	k a p ʊ l ʊ m
a r ɪ j ɔ l ʊ m	h a r ɪ ɔ l ʊ m
p ɛ r t ɪ k a m	p ɛ r t ɪ k a m
a p ɛ l ɪ d aː r ɛ	a pː ɛ lː ɪ t aː r ɛ
w ɛ s p ɛ m r ʊ m	w ɛ s p ɛ r ʊ m
a s t ɔ r ɛ	a s t ʊ r ɛ m
w a k a t j oː n ɛ m	w a k aː t j oː n ɛ m
p r ɔ k ɛ d ɛ r ɛ	p r oː k eː d ɛ r ɛ
w ɔ m l ʊ n t ɛ m	w ɔ l ʊ n t aː t ɛ m
s ɪ m j ʊ m	s iː m j ʊ m
t r a d uː k t j oː n ɛ	t r aː d ʊ k t j oː n ɛ m
m ʊ r ʊ m	m uː r ɛ m
ɪ n k a n t aː r ɛ	ɪ ŋ k a n t aː r ɛ
f r ɔ n t oː n ɛ m	f r ɔ n t oː n ɛ m
a gː r ɛ d ɪ r ɛ	a gː r ɛ d iː
