k ɔ n ɛ k s j oː n	k oː n ɛ k s j oː n ɛ m
t ɪ m oː r ɛ	t ɪ m oː r ɛ m
k ɔ n s t r ɪ k t oː r ɛ	k oː n s t r ɪ k t oː r ɛ m
s uː kː uː l ɛ n t ʊ m	s ʊ kː ʊ l ɛ n t ʊ m
m ɔ s k ʊ m	m ʊ s t ɛu m
ɔ b ɪ t ʊ m	ɔ b ɪ t ʊ m
t r ɪ lː ʊ m	t r iː b ʊ l ʊ m
r ɛ g l aː r ɛ	r eː g ʊ l aː r ɛ
f r uː k t ʊ m	f r uː k t ʊ m
k a m n ʊ t ʊ m	k aː n uː t ʊ m
f l aː mː a m	f l a mː a m
w ɛ r t ɪ t ɛ m	w ɛ r t ɪ k ɛ m
k ɛ f aː l eːa a m	k ɛ pʰ a l aɪ a m
t r a n kʷ ɪ lː ʊ m	t r a ŋ kʷ ɪ lː ʊ m
k a b l ʊ m	k a p ʊ l ʊ m
a b aː k uː l ʊ m	a b a k ʊ l ʊ m
d ɛ t ɛ r m ɪ n aː r ɛ	d eː t ɛ r m ɪ n aː r ɛ
p ɛ r s ɪ s t ɛ r ɛ	p ɛ r s ɪ s t ɛ r ɛ
b ɛ t a m	w ɪ tː a m
ɛ n t ɛ m	ɛ n s
uː n ɪ k ʊ m	uː n ɪ k ʊ m
r ɛ p ɛ lː ɛ r ɛ	r ɛ p ɛ lː ɛ r ɛ
m ɔ n a s t ɛ r ʊ	m ɔ n a s t eː r j ʊ m
ɪ n j ɛ k t j oː n ɛ m	ɪ n ɪ ɛ k t j oː n ɛ m
t r ɪ g ɛ s ɪ m ʊ m	t r iː g eː s ɪ m ʊ m
d ɛ k r ɛ t aː l ɛ	d eː k r eː t aː l ɛ m
p uː t r ɪ d ʊ m	p ʊ t r ɪ d ʊ m
a b j uː r aː r ɛ	a b ɪ uː r aː r ɛ
p uː aː r ɛ	p ʊ t eː r ɛ
a m ɪ k aː l ɛ	a m iː k aː l ɛ m
a k k ɛ sː oː r j ʊ m	a kː ɛ sː oː r j ʊ m
l ʊ r ɛ ʊ m	l aʊ r ʊ m
r aː p t ʊ m	r a p t ʊ m
a r b ɛ t ʊ m	a r b ʊ t ʊ m
w aː lː ʊ m	w a lː ʊ m
kʷ aː l ɪ f ɪ k aː r ɛ	kʷ aː l ɪ f ɪ k aː r ɛ
l aː m ɛ n t aː r ɛ	l aː m ɛ n t aː r ɛ
p r ɔ k ɛ d ɛ r ɛ	p r oː k eː d ɛ r ɛ
k a t ɛ l a m	k a t ɛ lː a m
ɪ n k aː p aː k	ɪ ŋ k a p aː k ɛ m
k aː p ɪ t d ʊ m	k a p ɪ t ʊ l ʊ m
l aː k r ɪ m a m	l a k r ɪ m a m
k a n t ɪ k ʊ m	k a n t ɪ k ʊ m
a k k ɛ p t j oː n ɛ m	a kː ɛ p t j oː n ɛ m
kʷ aː d r aː r ɛ	kʷ aː d r aː r ɛ
w oː m ɪ t ʊ m	w ɔ m ɪ t ʊ m
a g r ʊ m	a g r ʊ m
k ɔ n f ɛ s aː r ɛ	k oː n f ɪ t eː r iː
t ʊ sː ɛ r ɛ	t ʊ sː iː r ɛ
p ɛ r t uː r b aː r ɛ	p ɛ r t ʊ r b aː r ɛ
k ʊ k ʊ r k b ɪ t a m	k ʊ k ʊ r b ɪ t a m
p r ɔ f ɛ t j a m	p r ɔ pʰ eː t iː a m
m p ɪ l aː r ɛ	p ɪ l aː r ɛ
r uː t ʊ m	r uː k t ʊ m
g ɛ m ɪ n aː t j oː n ɛ m	g ɛ m ɪ n aː t j oː n ɛ m
ɪ r k ɪ n ʊ m	h ɪ r k iː n ʊ m
k aː mː ɪ n ʊ m	k a mː iː n ʊ m
d ɪ m ɪ n ʊ ɛ r ɛ	d iː m ɪ n ʊ ɛ r ɛ
ɔ l r ɛ	h ɔ rː eː r ɛ
k r ɛ s t aː r ɛ	k r ʊ s t aː r ɛ
m ɔ n d aː r ɛ	m ʊ n d aː r ɛ
a ŋ d aː r ɛ	a m b ʊ l aː r ɛ
t r a n s ɪ r ɛ	t r aː n s iː r ɛ
a pː r ɛ h ɛ n s j oː n ɛ m	a pː r ɛ h ɛ n s j oː n ɛ m
k ɪ d a m	k iː d a m
k ɔ n s ʊ m aː t j oː n ɛ m	k oː n s ʊ mː aː t j oː n ɛ m
n aː ɪ k ɛ lː a m	n aː w ɪ k ɛ lː a m
a r ɛ n oː s ʊ m	a r eː n oː s ʊ m
l ɪ m aː r ɛ	l iː m aː r ɛ
k ɔ ŋ g r ɛ g aː r ɛ	k ɔ ŋ g r ɛ g aː r ɛ
ɛ k s ɛ r k ɛ r ɛ	ɛ k s ɛ r k eː r ɛ
p l ɛ n ɪ t ɛ m	p l eː n ɪ t aː t ɛ m
k ɔ m p ɛ t ɛ r ɛ	k ɔ m p ɛ t ɛ r ɛ
ɛ r ɛ t ɪ k ɛ m	h aɪ r ɛ t ɪ k ʊ m
w ɛ r g ɪ ɛ l ɛ	w ɪ r ɪ d aː r j ʊ m
k l ɛ m ɛ n t ɪ sː ɪ m ʊ m	k l eː m eː n t ɪ sː ɪ m ʊ m
g aː n ʊ m r ɛ	g a n aː r ɛ
k ɔ k s aː l ɛ	k ɔ k s aː l ɛ m
b oː aː r j ʊ m	b ɔ aː r j ʊ m
m aː n ʊ b r j ʊ m	m a n uː b r j ʊ m
f ɔ r n ɪ k aː r ɛ	f ɔ r n ɪ k aː r iː
t ɛ s t ɪ m oː n j ʊ m	t ɛ s t ɪ m oː n j ʊ m
m ɛ d j ʊ m	m ɛ d j ʊ m
d ɪ s p ɛ r aː r ɛ	d eː s p eː r aː r ɛ
g ɛ r ɛ r ɛ	g ɛ r ɛ r ɛ
ɛ k s p ɔ r t aː t j oː n ɛ m	ɛ k s p ɔ r t aː t j oː n ɛ m
w ɛ n uː s t ʊ m	w ɛ n ʊ s t ʊ m
