j i ³	j i ³
d ɔ ⁴	d r o ⁴
s r o ²	s r o ²
b e ²	b e ²
d r ɯ ¹	ʈ ɯ ⁴
ts u ŋ ²	ts u ŋ ²
s i ¹	s r ɯ ²
j e n ¹	j e n ¹
b æ ¹	b æ ¹
h w a ⁴	h w a ⁴
ts r o ŋ ¹	ts u ŋ ¹
pʰ ɯ ¹	pʰ ɯ ¹
b e ¹	b e ¹
z ɔ ¹	z ɔ ¹
o ⁴	ɔ ⁴
tɕ j æ n ¹	tɕ æ ŋ ¹
j e n ¹	j e n ¹
pʰ æ ¹	pʰ æ ¹
tʰ u ³	tʰ r u ³
z i ³	z ɯ ³
q a ŋ ¹	q a ŋ ¹
q o ⁴	q ɔ ⁴
m æ ²	m æ ²
x ɔ ³	h ɔ ³
ɣ w a ⁴	ɣ w a ⁴
s r e ⁴	s r i ⁴
s e n ⁵	s e n ⁵
ts o ⁴	ts o ⁴
k o ⁵	k o ⁵
tʰ u ¹	tʰ r u ¹
χ ɯ ⁴	χ ɯ ⁴
g ɔ ¹	g ɔ ¹
n ɛ ⁴	n e ⁴
p j o ⁴	p j u ⁴
x w i ²	x w i ²
b æ n ³	b æ n ³
ts o ⁵	ts o ⁵
qʰ u ²	qʰ u ²
b o ¹	b ã ¹
sʰ o ⁴	ɕ o ⁴
j ɯ ¹	j ɯ ¹
d r æ n ¹	d r æ n ¹
b æ ¹	b æ ¹
ts o ⁴	ts o ⁴
ɣ o ³	g o ŋ ³
d r ɯ̃ ¹	d r ɯ̃ ¹
t w e n ¹	t w e n ¹
