p ɛ r g ʊ n t aː r ɛ	p ɛ r k ɔ n t aː r iː
k r ɔ k ʊ m	k r ɔ k ʊ m
s ɛ r w ɪ ɛ n t ɛ m	s ɛ r w ɪ ɛ n t ɛ m
d oː t aː r ɛ	d oː t aː r ɛ
k ɛ d r ʊ m	k ɛ d r ʊ m
g r aː n aː t ʊ m	g r aː n aː t ʊ m
t ʊ g ʊ r j ʊ m	t ʊ g ʊ r j ʊ m
f a k ɪ l ɪ t aː t ɛ m	f a k ɪ l ɪ t aː t ɛ m
l a m b ɛ r ɛ	l a m b ɛ r ɛ
m ʊ k ʊ lː ɛ m	m uː t ʊ l ʊ m
s uː pː l ɪ r ɛ	s ʊ pː l eː r ɛ
r ɪ p a m	r iː p a m
k ʊ lː k aː r ɛ	k ɔ lː ɔ k aː r ɛ
s ʊ p ʊ t aː r ɛ	s ʊ pː ʊ t aː r ɛ
p a m p aː n ʊ m	p a m p ɪ n ʊ m
p ɛ lː ɪ k ʊ l a m	p ɛ lː ɪ k ʊ l a m
k a n d ɛ l aː b r ʊ m	k a n d eː l aː b r ʊ m
t ɛ n ɛ	t ɛ n ʊ ɛ m
p ɛ k uː n j aː r j ʊ m	p ɛ k uː n j aː r j ʊ m
t a l aː m ʊ m	tʰ a l a m ʊ m
s t r ɛ m ɛ t ɛ r ɛ	t r ɛ m eː s k ɛ r ɛ
d ɪ s t ɪ lː aː t j ʊ m n ɛ m	d ɪ s t ɪ lː a t j oː n ɛ m
ɛ m ɛ r g ɛ r ɛ	eː m ɛ r g ɛ r ɛ
t r a n kʷ ɪ lː ʊ m	t r a ŋ kʷ ɪ lː ʊ m
s t ɪ w aː r ɛ	s t iː p aː r ɛ
a s p ɔ r t aː r ɛ	a s p ɔ r t aː r ɛ
p r ɔ d ɪ g j oː s j ʊ m	p r oː d ɪ g j oː s ʊ m
ɔ b s k uː r ʊ m	ɔ b s k uː r ʊ m
m a k s k ɛ lː aː r ɛ	m a k s ɪ lː a r ɛ m
p l ɛ n ɪ t ɛ m	p l eː n ɪ t aː t ɛ m
k ɔ sː ʊ m	k ɔ sː ʊ m
s ɛ p ɛ m	s aɪ p ɛ m
r ɛ w ɔ k aː t j oː n ɛ m	r ɛ w ɔ k aː t j oː n ɛ m
