m ɔ ⁴	m ɔ ⁴
tʰ r r æ ⁴	tʰ r æ ⁴
ɖʐ o ¹	ɖʐ o ¹
b j o ⁴	b j o ⁴
p j o ⁴	p j u ⁴
p i ³	b r i ³
x ɔ ³	h ɔ ³
g u ¹	g u ¹
ŋ w e n ¹	ŋ w e n ¹
s w a ¹	ɕ w i ²
b o ¹	b ã ¹
ɣ ɔ ¹	ɣ ɔ ¹
ŋ e ²	n j i ²
n o ŋ ¹	n o ŋ ³
ŋ j e n ¹	n j e n ¹
ts i ⁴	ts j i ⁴
m i ¹	m i ¹
ts e ⁵	d j ɛ ⁵
qʰ a ⁴	qʰ a ⁴
k o ŋ ¹	k o ŋ ¹
g ɯ̃ ŋ ³	g ɯ̃ ³
ŋ w e n ²	ŋ w e n ²
qʰ w a ⁴	qʰ w a ⁴
tʰ a ⁴	tʰ a ⁴
tsʰ o ⁴	tsʰ o ⁴
s j e n ¹	s j e n ¹
s r ɔ ²	s ɔ ²
x w i ²	x w i ²
p j æ ⁴	p r æ ⁴
b æ n ³	b æ n ³
qʰ o ⁴	qʰ ɔ ⁴
g o ¹	g o ¹
ɕ e ²	ɕ w i ²
qʰ ɔ ¹	qʰ ɔ ¹
ɣ ɛ ⁴	tsʰ w a ⁴
ɯ̃ ²	ɯ̃ ²
tsʰ i ⁴	tsʰ j i ⁴
m æ ⁴	m æ ⁴
q w ɛ ⁵	q w ɛ ³
s a ⁴	s a ⁴
m ɔ ¹	m ɔ ¹
tʰ u ¹	tʰ r u ¹
pʰ ɔ ³	pʰ ɔ ³
m o ²	m ø ²
d r o ŋ ¹	d r o ŋ ¹
ɣ o ⁴	ɣ u ⁴
j ɯ ⁴	j ɯ ⁴
