j ɨ m ¹¹	j ɨ m ¹¹
p ə ¹¹	p ə ¹¹
d ɨ m ⁵⁵	d ɨ m ⁵⁵
n w ɛ ¹¹	n̥ w ɛ ¹¹
k ə ʔ ⁰	k ə ʔ̚ ⁰
b l ei ⁵⁵	b l ei ⁵⁵
h ə ¹¹	h ou ¹¹
n e ŋ ¹¹	n̥ e ŋ ¹¹
kʰ l i ʔ̚ ⁵¹	kʰ l i ʔ̚ ⁵¹
k w a n ⁵⁵	ʔ w a ɴ ⁵⁵
p l o ŋ ¹¹	p l o ŋ ¹¹
b ɔ ŋ ⁵⁵	b ɔ ŋ ⁵⁵
d o ŋ ¹¹	d o ŋ ¹¹
ˀb a ɴ ⁵⁵	ˀb a ŋ ⁵⁵
m ei ¹¹	m̥ ei ¹¹
n ɨ ŋ ⁵⁵	n ɨ ŋ ⁵⁵
b r a ʔ̚ ⁵¹	b r a ʔ̚ ⁵¹
pʰ e ʔ̚ ⁵¹	pʰ e ʔ̚ ⁵¹
k i ⁵⁵	n̥ ei ⁵⁵
d a ʔ̚ ⁵¹	d a ʔ̚ ⁵¹
k o ¹¹	g o ¹¹
ˀd ɛ ¹¹	ˀd ɛ ¹¹
kʰ r ɔ k̚ ⁵¹	kʰ r ɔ t ⁵¹
ʔ u ⁵⁵	ʔ u ⁵⁵
p w i ¹¹	ŋ w i ¹¹
pʰ e ⁵⁵	pʰ e ⁵⁵
ɲ̊ a ⁵⁵	ŋ̊ a ⁵⁵
m i ⁵⁵	m i ⁵⁵
kʰ a ʔ̚ ⁵¹	kʰ a ʔ̚ ⁵¹
k ə ʔ̚ ⁵⁵	k o t ⁵⁵
cʰ ou ¹¹	cʰ r ou ¹¹
k w a ɴ ¹¹	g l a m ¹¹
p ə ʔ ⁰	l a ʔ̚ ³³
kʰ e ⁵⁵	kʰ e ⁵⁵
kʰ l au ¹¹	kʰ l ɔ ¹¹
ˀd ə ⁵⁵	ˀd ə ⁵⁵
