s p ʊ r k ʊ m	s p ʊ r k ʊ m
w ɛ r n ɪ k ɛ	w ɛ r n iː k ɛ m
s k aː l p ɛ lː ʊ m	s k a l p ɛ lː ʊ m
a g aː t a m	a kʰ aː t eː n
t ɛ d j oː s ʊ m	t aɪ d j oː s ʊ m
p r oː b ʊ m	p r ɔ b ʊ m
p ɪ l a m	p iː l a m
t ɛ n d ɛ r ɛ	t ɛ n d ɛ r ɛ
ɛ r b oː s ʊ m	h ɛ r b oː s ʊ m
g ɛ n j aː l ɛ	g ɛ n j aː l ɛ m
ɪ n t r ɪ m ɛ t ɛ r ɛ m ɛ m	ɪ n t r oː m ɪ tː ɛ r ɛ
p l uː m a m	p l uː m a m
k ɔ n t ʊ m ɛ l j a m	k ɔ n t ʊ m eː l j a m
aː ŋ s ʊ g aː r ɛ	ɛ k sː uː k aː r ɛ
a kː uː s aː b ɛ l ɛ	a kː uː s aː b ɪ l ɛ m
r ɛ w ɔ k aː r ɛ	r ɛ w ɔ k aː r ɛ
p a k t ʊ m	p a k t ʊ m
m ɛ s ɛ m	m eː n s ɛ m
w ɛ lː ʊ s ʊ m	w ɪ lː oː s ʊ m
t r aː s l ʊ k ɛ r ɛ	t r aː n s l uː k eː r ɛ
s t aː b ɪ l t ɛ r ɛ m	s t a b ɪ l iː r ɛ
f ʊ l ɛ k aː r ɛ	f ɔ lː ɪ k aː r ɛ
w a lː ʊ m	w a lː ʊ m
s a n t ʊ m r j ɛ t a m	s a t ʊ r eː j a m
uː l k ɛ r a m	ʊ l k ʊ s
a k r ɪ m oː n j a m	aː k r ɪ m oː n j a m
w a l ɛ t ʊ d ɪ n aː r j ʊ m	w a l eː t uː d ɪ n aː r j ʊ m
b oː j aː r j ʊ m	b ɔ aː r j ʊ m
p a l p ɛ b r aː l ɛ m	p a l p ɛ b r aː l ɛ m
ɪ m p ɛ r aː r ɛ	ɪ m p ɛ r aː r ɛ
k ɔ n f l ʊ ɪ r ɛ	k oː n f l ʊ ɛ r ɛ
ɔ r ɪ f ɪ k ʊ m	h ɔ rː ɪ f ɪ k ʊ m
d ɪ sː w aː d ɛ r ɛ	d ɪ sː w aː d eː r ɛ
p l aː k ɪ d ʊ m	p l a k ɪ d ʊ m
s t aː t ʊ m	s t a t ʊ m
a fː l ɪ g ɛ r ɛ	a fː l iː g ɛ r ɛ
w a n ɪ	w a nː ʊ m
g uː b ɪ l aː r ɛ	j uː b ɪ l aː r ɛ
ɪ lː aː t j oː n ɛ m	ɪ lː aː t j oː n ɛ m
s ɔ lː aː k	s oː l aː k j ʊ m
ɪ r m aː n d aː t ɛ m	g ɛ r m aː n ɪ t aː t ɛ m
k ɔ lː ʊ m	k ɔ lː ʊ m
p r ɔ w ɔ k aː r ɛ	p r oː w ɔ k aː r ɛ
f ɔ l oː s ʊ m	f ɔ l j oː s ʊ m
