s a ʔ̚ ⁵¹	s a ʔ̚ ⁵¹
k l̥ ɛ ⁵⁵	k l ɛ ⁵⁵
s o ʔ̚ ¹¹	s o ¹¹
tʰ o ¹¹	tʰ o ¹¹
n u ¹¹	n u ¹¹
ʔ ɛ m ¹¹	ʔ ɛ ɴ ¹¹
b r e ʔ̚ ⁵¹	b r e ʔ̚ ⁵¹
j o ⁵⁵	j o ⁵⁵
kʰ a ŋ ¹¹	kʰ a ŋ ¹¹
m ə ŋ ¹¹	m ə ŋ ¹¹
ˀd e ʔ̚ ⁵¹	ˀd e ʔ̚ ⁵¹
kʰ l̥ au ¹¹	kʰ l ɔ ¹¹
w a ⁵⁵	g w a ⁵⁵
m a ¹¹	m̥ a ¹¹
p l a ⁵⁵	p l a ⁵⁵
k ou ⁵⁵	kʰ r ou ⁵⁵
s ɔ ʔ̚ ⁵¹	s ɔ ʔ̚ ⁵¹
d a ⁰	t ə ⁰
l e ʔ̚ ⁵¹	l e ʔ̚ ⁵¹
j a t̚ ⁵¹	ŋ j a t̚ ⁵¹
j ou ¹¹	j ou ¹¹
ʔ u ⁵⁵	ʔ u ⁵⁵
d ɛ ʔ̚ ⁵¹	d ɛ ʔ̚ ⁵¹
b r a ¹¹	b r a ¹¹
l w i ɴ ⁵¹	l̥ w i t̚ ⁵⁵
l e ¹¹	l e ¹¹
s ə ŋ ⁵⁵	s ə ŋ ⁵⁵
tʰ a m ⁵⁵	tʰ a m ⁵⁵
p ə ʔ̚ ⁵¹	p ə ʔ̚ ⁰
ˀb a ŋ ¹¹	ˀb a ŋ ¹¹
s r ɔ ¹¹	s r ɔ ¹¹
pʰ w i ⁵⁵	pʰ w i ⁵⁵
ɟ r a ¹¹	g r a ¹¹
cʰ r i t ⁵¹	kʰ r w i t ⁵¹
k ɔ ʔ̚ ⁵¹	kʰ r ɔ t ⁵¹
d ɨ m ⁵⁵	d ɨ m ⁵⁵
