tʰ a ¹¹	tʰ a ¹¹
k l a ⁵⁵	k l a ⁵⁵
k i ¹¹	k i ¹¹
s a ɴ ⁵⁵	s a ɴ ⁵⁵
kʰ a ɴ ⁵⁵	kʰ a ɴ ⁵⁵
s a ¹¹	s a ¹¹
l̥ ə ⁵⁵	l ei ⁵⁵
ˀd e ¹¹	ˀd e ¹¹
r e ŋ ⁵⁵	r̥ e ŋ ⁵⁵
ʔ ɔ ⁵⁵	ʔ ɔ ⁵⁵
b ɔ ŋ ⁵⁵	b ɔ ŋ ⁵⁵
s ə m ⁵⁵	s ə m ⁵⁵
p l a ¹¹	p l a ¹¹
kʰ a ŋ ⁵⁵	kʰ a ŋ ⁵⁵
d ɛ ʔ̚ ⁵¹	d ɛ ʔ̚ ⁵¹
j a t̚ ⁵¹	ŋ j a t̚ ⁵¹
kʰ l o ¹¹	kʰ l o ¹¹
cʰ ei ¹¹	cʰ ei ¹¹
b o ¹¹	b o ¹¹
kʰ l i ʔ̚ ⁵¹	kʰ l i ʔ̚ ⁵¹
ˀb w w a ⁵⁵	ˀb w w a ⁵⁵
n i ⁵⁵	n̥ i ⁵⁵
cʰ ɛ ŋ ⁵⁵	cʰ ɛ ŋ ⁵⁵
s ə ŋ ⁵⁵	s ə ŋ ⁵⁵
ɟ a ¹¹	ɟ a ¹¹
cʰ a ŋ ⁵⁵	cʰ a ŋ ⁵⁵
s a ʔ̚ ⁵¹	s a ʔ̚ ⁵¹
pʰ e ⁵⁵	pʰ e ⁵⁵
j i ⁵⁵	j ai ⁵⁵
cʰ u ɴ ¹¹	cʰ u ɴ ¹¹
p r u ⁵⁵	p r u ⁵⁵
r ɔ ⁵⁵	r ɔ ⁵⁵
m̥ ɛ ʔ̚ ⁵¹	m̥ ɛ ʔ̚ ⁵¹
s r e ⁵¹	s r e ³³
l̥ i ʔ ¹¹	l̥ i ¹¹
s ə ⁵⁵	s ə ⁰
