ɔ r ɪ g ɪ n aː r j ʊ m	ɔ r iː g ɪ n aː r j ʊ m
f eː r j a m	f eː r j aː s
j ɛ r m aː n ʊ m	g ɛ r m aː n ʊ m
l uː p r ɪ k aː r ɛ	l uː b r ɪ k aː r ɛ
ɪ n d ɛ f ɪ n ɪ t ʊ m	ɪ n d eː f iː n iː t ʊ m
f uː g aː k ɛ	f ʊ g aː k ɛ m
t ɪ t ɪ lː a m r ɛ	t iː t ɪ lː aː r ɛ
f r ɪ k t j oː n ɛ	f r ɪ k t j oː n ɛ m
k l aː m oː r ɛ	k l aː m oː r ɛ m
r aː n aː kː j ʊ l	r aː n ʊ ŋ k ʊ l ʊ m
k ʊ k ʊ lː ʊ m	k ʊ k ʊ lː ʊ m
ɪ n t ɪ m aː t j oː n ɛ m	ɪ n t ɪ m aː t j oː n ɛ m
d uː k aː t ʊ m	d ʊ k aː t ʊ m
r ɔ g a m d a m	r oː r ɛ m
p ɔ r t aː r ɛ	p ɔ r t aː r ɛ
p ɛ r t ɪ k a m	p ɛ r t ɪ k a m
k ɪ n t ʊ m	k ɪ ŋ k t ʊ m
ɔ n oː r ɛ	h ɔ n oː r ɛ m
s uː b ɪ r ɛ	s ʊ b iː r ɛ
p ɪ ɪ n j a m	p aɪ oː n j a m
ɪ m p r ɔ b ɪ t aː t ɛ m	ɪ m p r ɔ b ɪ t aː t ɛ m
k ɪ r k ʊ n s k r ɪ w ɛ r ɛ	k ɪ r k ʊ m s k r iː b ɛ r ɛ
d ɪ s ɛ r t ʊ m	d ɪ s ɛ r t ʊ m
f ɔ r m oː s ʊ m	f oː r m oː s ʊ m
d ʊ b l ʊ m	d ʊ p l ʊ m
p r ɛ p ɔ s t ɛ r ʊ m	p r aɪ p ɔ s t ɛ r ʊ m
ɛ j uː n oː	j eː j uː n j ʊ m
p aː p ɛ r	p a p y r ʊ m
ɛ l ɪ m ɪ n aː r ɛ	eː l iː m ɪ n aː r ɛ
s ʊ mː a m	s ʊ mː a m
t ɛ d a m	t aɪ d a m
r aʊ k ʊ m	r aʊ k ʊ m
p eː r k ɔ rː ɛ r ɛ	p ɛ r k ʊ rː ɛ r ɛ
d ɪ fː ɛ r ɪ r ɛ	d ɪ fː ɛ rː ɛ
a d j uː ŋ g ɛ r ɛ	a d j ʊ ŋ g ɛ r ɛ
s aː l aː t ɪ t aː t ɛ	s a l aː k ɪ t aː t ɛ m
k ɔ n s ɪ ŋ n aː t j oː n ɛ m	k oː n s ɪ ŋ n aː t j oː n ɛ m
k r ɪ b ʊ m	k r iː b r ʊ m
a l t ɛ r k aː t j oː n ɛ m	a l t ɛ r k aː t j oː n ɛ m
k a m r m ɪ n aː r ɛ	k a r m ɪ n aː r ɛ
ɪ n s ɪ n w aː r ɛ	iː n s ɪ n w aː r ɛ
ɔ b l aː t j oː n ɛ m	ɔ b l aː t j oː n ɛ m
a nː w ʊ m	a nː ʊː m
l ʊ k ɛ lː ʊ m	l ɔ k ɛ lː ʊ m
s ɛ k sː w aː l ɪ t aː t ɛ m	s ɛ k s w aː l ɪ t aː t ɛ m
p ɛ k uː n j aː r j ʊ m	p ɛ k uː n j aː r j ʊ m
r ɛ t ɪ n aː k l ʊ m	r ɛ t ɪ n aː k ʊ l ʊ m
k ɔ n w ɔ k aː t j oː n ɛ m	k ɔ n w ɔ k aː t j oː n ɛ m
l aʊ d ɛ m	l aʊ d ɛ m
a s	a sː ɛ m
f ɛ r aː t ʊ m	f ɛ rː aː t ʊ m
a m b aː g ɛ m s	a m b aː g ɛ m
k ɔ t ɛ m n	k oː t ɛ m
p ɛ n ɛ t r aː r ɛ	p ɛ n ɛ t r aː r ɛ
k r aː p uː l m aː	k r aː p ʊ l a m
b aː j ʊ l ɛ m	b aː j ʊ l ʊ m
p r ɛ d j aː l ɛ	p r aɪ d j aː l ɛ m
a b ɪ g ɪ ʊ m	a b ɪ g ɛu m
k ʊ m p l ɪ r ɛ	k ɔ m p l eː r ɛ
w ɛ r m ɪ n oː s ʊ m	w ɛ r m ɪ n oː s ʊ m
d ɪ s k r ɛ t j oː n ɛ	d ɪ s k r eː t j oː n ɛ m
k ɔ n t r aː w ɛ n ɪ r	k ɔ n t r aː w ɛ n iː r ɛ
r aː a m	r a j a m
m ɛ d ɪ r ɛ	m eː t iː r iː
r ɛ k ɛ t a m	r ɛ k ɛ p t a m
d ɔ r m ɪ t oː r j ʊ m	d ɔ r m iː t oː r j ʊ m
k ɛ sː aː t j oː n ɛ m	k ɛ sː aː t j oː n ɛ m
d ʊ m m ɛ n ɪ k aː l ɛ	d ɔ m ɪ n ɪ k aː l ɛ m
s ɔ l j ʊ m	s ɔ l j ʊ m
a n t ɪ s t ɛ t ɛ	a n t ɪ s t ɪ t ɛ m
w ɛ s t ɪ t ʊ m	w ɛ s t iː t ʊ m
