l aː k t aː r j ʊ m	l a k t aː r j ʊ m
ɛ w ɪ ŋ k ɛ r ɛ	eː w ɪ ŋ k ɛ r ɛ
ɔ s aː r ɛ	aʊ d eː r ɛ
p a l oː	p aː l ʊ m
k ɔ m p a r ɛ t r ɛ	k ɔ m p aː r eː r ɛ
r ɛ k uː s aː r ɛ	r ɛ k uː s aː r ɛ
d ɪ s p a m r t ɪ r ɛ	d ɪ s p a r t iː r ɛ
ɪ n s t r ʊ ɪ r ɛ	iː n s t r ʊ ɛ r ɛ
l ɛ n t ʊ m	l ɛ n t ʊ m
s uː pː l ɪ k aː t j ʊ m n ɛ m	s ʊ pː l ɪ k aː t j oː n ɛ m
g r a n aː r ʊ m	g r aː n aː r j ʊ m
n aː w ɛ m	n aː w ɛ m
ɪ n d ɪ ŋ n ʊ m	ɪ n d iː ŋ n ʊ m
k aʊ l ɛ m	k aʊ l ɛ m
ɪ d ɛ n t ɪ k ʊ m	iː d ɛ n t ɪ k ʊ m
m ɪ ŋ ŋ aː m	m ɛ n t ʊ l a m
k ʊ lː aː	k uː n a m
aː pː ɔ r t a m r ɛ	a pː ɔ r t aː r ɛ
f aː rː ʊ m	f a rː ɛu m
k oː ɪ t ʊ m	k ɔ ɪ t ʊ m
s p ʊ s aː r ɛ	s p oː n s aː r ɛ
w ɛ n j a	w ɛ n j a m
r ɛ t r a k t j oː n ɛ m	r ɛ t r a k t j oː n ɛ m
ɪ n w ɪ d j a m	ɪ n w ɪ d j a m
s ɔ l ɛ r t ɛ m	s ɔ lː ɛ r t ɛ m
r ɛ m k ɔ r ɛ r ɛ	r ɛ k ʊ rː ɛ r ɛ
ɪ n d ɪ ŋ n aː r ɛ	ɪ n d ɪ ŋ n aː r iː
p a lː oː r ɛ	p a lː oː r ɛ m
f aː m a m	f aː m a m
s ʊ n rː ɪ d ɪ r ɛ	s ʊ b r iː d eː r ɛ
k uː r a m	k uː r a m
ɔ s t r ʊ	aʊ s t r ʊ m
p r ɛ ɛ m b ʊ l ʊ m	p r aɪ a m b ʊ l ʊ m
l ɪ n ɪ t aː r ɛ	l iː m ɪ t aː r ɛ
m a ŋ g aː r ɛ	m a n d uː k aː r ɛ
ɪ ŋ g r aː t ʊ m	ɪ ŋ g r aː t ʊ m
k aː m ɪ n ʊ m	k a m iː n ʊ m
