tsʰ i ²	kʰ j i ²
ʃ u ²	ʃ u ²
f u ³	f u ³
s ɛ ²	s e ²
m a ³	m a ³
dz a ²	dz a ¹
h e ¹	h e ¹
x e ¹	x e̠ ³
ˀn i ³	ˀn i ³
s a ²	s a ²
p ɨ ²	p j ɨ ²
ʒ i ³	ʒ e ³
g a ¹	g a ¹
h a ¹	h a ¹
k y ²	k a ŋ ²
m ɛ ²	m ɛ ²
t u ¹	tʃʰ ɛ ²
g o̠ ³	g o̠ ³
v u ¹	v u ¹
l u ¹	l u ¹
ɣ i ¹	ɣ i ¹
b a ²	b a ²
ʃ ɨ ²	ʃ ɨ ²
s e̠ ³	s e̠ ³
pʰ u ¹	p u ¹
ˀl o̠ ¹	ˀl o̠ ¹
n y ¹	n y ¹
k e̠ ¹	k u ²
g u ²	g u ²
s i̠ ¹	s i̠ ¹
n a ²	n a ²
g y ¹	g y ¹
b a ²	b j a ²
b u ³	p ɨ̠ ¹
k i ¹	k i ¹
a ¹	a ¹
kʰ i ¹	kʰ i ¹
g a ŋ ¹	g a ŋ ¹
a ³	a ¹
kʰ a ²	kʰ a ²
kʰ o̠ ³	kʰ o̠ ³
k ɛ ³	k ɛ ³
pʰ u ²	ɣ u ²
i ²	i ²
s ɛ ²	s ɛ ²
d a ŋ ³	d a ŋ ¹
z ɛ ¹	z ɛ ¹
b ɨ ¹	b ɨ ¹
tsʰ e ¹	tsʰ e ¹
a ¹	a ¹
b a ²	b a ²
kʰ o ³	kʰ j o ³
a ¹	a ¹
dz i ³	dz i ²
m e ³	m ɛ ³
tʃʰ ɛ ¹	tʃʰ ɛ ¹
b o̠ ³	b o̠ ¹
b u ²	b a ²
b ɨ ¹	b ɨ̠ ¹
ɣ i ¹	ɣ i ¹
tsʰ ɛ̠ ¹	tʃʰ ɛ̠ ¹
ɨ̠ ²	ɨ̠ ³
k a ŋ ²	k a ŋ ²
tʰ e ¹	tʰ e̠ ¹
m ²	m u ²
tsʰ i ²	tsʰ ɿ ²
k a ¹	k a ŋ ¹
b e̠ ³	b e̠ ³
ˀn o̠ ³	ˀn u̠ ³
e ²	e ²
ˀn a ²	ˀn a ²
ʒ i̠ ³	ʒ e̠ ³
m a ³	m a ³
n i ³	ˀn i ³
d a ¹	d a ŋ ¹
p ɨ ²	p y̠ ¹
a ¹	a ¹
kʰ ɨ ³	kʰ ɨ ³
z a ²	z a ²
dʒ ɛ ¹	dʒ ɛ ¹
a ¹	a ¹
ɣ i̠ ³	ɣ i̠ ³
ts y̠ ³	tsʰ y̠ ³
ʒ o̠ ¹	ʒ o̠ ¹
b a ³	b a ³
l o̠ ³	ˀl o̠ ³
pʰ j a ¹	pʰ j a ¹
kʰ a̠ ¹	kʰ a̠ ¹
v ɛ̠ ³	v ɛ̠ ³
tsʰ e ¹	k i ¹
v e ³	ˀv ɛ ²
kʰ ɛ ³	kʰ y̠ ¹
ˀl u ¹	ˀl u ¹
kʰ ɨ ²	kʰ ɨ ²
ˀn y̠ ³	ˀn y̠ ³
kʰ ɨ ³	kʰ ɨ̠ ³
ˀl a ŋ ³	ˀl a ŋ ³
pʰ ɛ ¹	pʰ ɛ ³
kʰ ɨ ²	kʰ a ²
m o ²	m u ²
ɣ ɛ ¹	ɣ ɛ ¹
n̩ ²	n i ²
kʰ ɛ ¹	kʰ ɛ ¹
h a ¹	ˀx a ¹
ˀn i ¹	ˀn i ¹
g u ¹	g u ³
p a̠ ²	b ɨ ²
s y ²	s y ²
tʃ a ³	tʃ a̠ ³
v i̠ ³	v i̠ ³
k a ŋ ³	k j i ³
d e̠ ¹	d e̠ ¹
ˀl i ²	ˀl i ²
m̩ ²	m̩ ²
m a ³	m a ³
s i̠ ¹	s i̠ ¹
tʰ a ²	tʰ a ²
p i ²	p i ²
d e̠ ¹	d e̠ ¹
ˀm j e̠ ¹	ˀm j e̠ ¹
ʒ u ²	ɣ u ²
p a̠ ³	p a̠ ³
g y ²	g y ²
s i̠ ¹	s i̠ ¹
