kʰ o ¹¹	kʰ o ¹¹
kʰ a ŋ ¹¹	kʰ a ŋ ¹¹
s ə ⁰	s ə ⁰
d ɛ ʔ̚ ⁵¹	d ɛ ʔ̚ ⁵¹
kʰ a ¹¹	kʰ a ¹¹
ʔ ɛ ɴ ¹¹	ʔ j ɛ n ¹¹
tʰ u ⁵⁵	tʰ u ⁵⁵
tʰ ə ¹¹	tʰ ə ¹¹
m l ɔ ⁵⁵	m l ɔ ɴ ⁵⁵
r̥ e ¹¹	r e ¹¹
g ə ⁰	g ə ⁰
kʰ o ʔ̚ ⁵¹	kʰ o ʔ̚ ⁵¹
m ei ¹¹	m̥ ei ¹¹
s ou ¹¹	s ou ¹¹
l i ⁵⁵	l ei ⁵⁵
k l o ŋ ¹¹	k l ə ŋ ¹¹
r̥ a n ¹¹	r a ɴ ¹¹
b ə ŋ ⁵⁵	b ə ŋ ⁵⁵
l o ŋ ¹¹	l o ŋ ¹¹
tʰ a ¹¹	tʰ a ¹¹
pʰ a ¹¹	pʰ a ¹¹
k ə ʔ ⁵¹	k ə ʔ̚ ⁵¹
p l a ¹¹	p l a ¹¹
k ə ⁰	p ə ⁰
ˀd ou ¹¹	ˀd ə ŋ ¹¹
l̥ w ɛ ⁵⁵	l w ɛ ⁵⁵
p ə ³³	p ə ⁰
n o ŋ ⁵⁵	n o ŋ ⁵⁵
s a ʔ̚ ⁵¹	s a ʔ̚ ⁵¹
ˀb j a ¹¹	p j a ¹¹
b l e ʔ̚ ⁵¹	b l e ʔ ⁵¹
s a ɴ ⁵⁵	s a ɴ ⁵⁵
kʰ r ɔ ʔ̚ ⁵¹	kʰ r ɔ t ⁵¹
tʰ ɛ ŋ ⁵⁵	tʰ ɛ ŋ ⁵⁵
r̥ ɔ ⁵⁵	r ɔ ⁵⁵
ˀb a ŋ ¹¹	ˀb a ŋ ¹¹
