h e ¹	h e ¹
h a ²	h ɛ ²
tsʰ e ¹	tsʰ e ¹
k u ³	d u ¹
dz y ¹	dz i ¹
tsʰ ɛ̠ ¹	tʃʰ ɛ̠ ¹
m ɛ̠ ²	m ɛ ²
a ¹	a ¹
s y ¹	s y ¹
m a̠ ²	m a ²
ˀn a ³	ɲ a̠ ¹
dz a ²	dz a ²
z i ²	z i ²
x a̠ ³	x a̠ ³
tʃʰ o ³	tsʰ y̠ ¹
n e̠ ¹	ŋ j a̠ ¹
ɣ i ¹	ɣ ɨ ¹
n e ³	n e ³
s i ³	s i ³
m e ²	m a ³
l a ¹	l a ¹
b a ŋ ²	b a ŋ ²
t u ¹	t u ¹
j a ŋ ³	j a ŋ ²
tʃ a̠ ³	tʃ ɛ̠ ³
k a ³	k a ¹
ʃ a ŋ ¹	ʃ u ³
k i ¹	k i ¹
ˀn a ²	ˀn a ²
ʃ i ²	ɣ u ²
ɣ i ¹	ɣ i ¹
s e̠ ³	s e̠ ³
k e ¹	k ɛ ³
a ¹	a ¹
tsʰ i ¹	tsʰ y ¹
dz e ²	dz i ²
kʰ ɛ ³	g a ³
l e̠ ³	l e̠ ³
x e̠ ¹	ˀx y ¹
tʰ u ²	tʰ a ŋ ²
d u ¹	d u ¹
b i ²	b o ²
n ɛ ¹	ɲ e ¹
v e̠ ³	v e̠ ³
tsʰ i ²	tsʰ i ²
kʰ ɨ ²	kʰ ɨ̠ ¹
l y ³	l y ³
m a ³	m a ³
a ²	a ²
m i ¹	m i ¹
tʰ a ŋ ²	tʰ a ŋ ²
b o̠ ¹	b o̠ ¹
k e̠ ²	k j e ²
b a ²	b j a ²
ˀn y ¹	ˀn y ¹
d e̠ ¹	d e̠ ¹
a ²	a ²
ʒ e̠ ¹	ɣ e̠ ¹
m a ²	m a ŋ ²
b a ²	b a ²
ɲ j a ¹	ŋ j a̠ ¹
kʰ u ¹	kʰ u ¹
a ¹	a ¹
m̩ ²	m u ²
k e̠ ²	k j ɛ ²
b ɨ̠ ¹	b ɨ ¹
a ¹	a ¹
l y ¹	l y ¹
ɣ ɨ ¹	ɣ ɨ ¹
ɣ ɨ ³	ɣ ɨ ³
v a ²	v a ŋ ²
h e ¹	h e ¹
a ¹	a ¹
p ¹	e̠ ¹
ʒ e̠ ¹	ɣ e̠ ¹
s ɛ ²	s ɛ ²
m ɨ ²	m ɨ ²
b o ²	b o ²
ˀn a ²	n a ²
dʒ e ²	dʒ ɛ ²
tʰ o̠ ³	t u ³
f u ³	f u ³
k a ³	k a ŋ ²
kʰ a ³	kʰ a ³
g i ²	g u ²
t e ²	t e ²
b i ¹	b ɨ̠ ¹
t o̠ ¹	t o̠ ³
g a ²	g j a ²
b e̠ ¹	b e̠ ¹
k a ³	k a̠ ³
ʃ a̠ ³	ʃ a̠ ³
s y ²	s y ²
k ɛ ³	k u ²
k o ²	k j o ²
s y ¹	s y ¹
g u ³	g o ŋ ³
ˀn u̠ ³	ˀn u̠ ³
a ¹	a ¹
l u ¹	l u ¹
n e̠ ²	ˀn e̠ ³
ts i ³	ts i̠ ³
d u ²	d u ²
kʰ i̠ ²	kʰ ɨ ²
ts e ¹	tʃ e ¹
p a̠ ¹	p a̠ ³
m j a ²	m j y ²
pʰ a ²	pʰ a ²
ʃ a ¹	ʃ a ¹
k y ²	k a ŋ ²
ˀn ɛ̠ ³	ˀn ɛ̠ ³
v e̠ ³	v e̠ ³
n e̠ ³	n e̠ ³
dz e ¹	dz e ¹
d y ²	d y ²
tʰ i ³	tʰ u ³
t a ⁵⁵	t a ⁵⁵
a ²	a ²
l o̠ ³	l o̠ ³
ts y ³	ts y ³
ʒ e̠ ¹	ɣ e̠ ¹
k o ³	k o ³
l o ¹	l y ¹
ts ɛ̠ ³	ts ɛ̠ ³
t o̠ ³	t o̠ ³
