ʔ u ⁵⁵	ʔ u ⁵⁵
pʰ l o ŋ ¹¹	pʰ l o ŋ ¹¹
ɲ̊ ə ⁰	ɲ̊ a ¹¹
pʰ ə ¹¹	p ɨ ¹¹
m̥ a ɴ ⁵⁵	m̥ a ɴ ⁵⁵
k u ⁵⁵	k u ⁵⁵
ʔ ɔ ⁵⁵	ʔ ɔ ⁵⁵
p ə ³³	p ə ⁰
m ɨ ¹¹	m̥ ɨ ¹¹
k ə ⁰	k ə ⁰
g a ŋ ⁵⁵	g a ŋ ⁵⁵
pʰ e ⁵⁵	pʰ e ⁵⁵
cʰ ei ⁵⁵	cʰ ei ⁵⁵
b r a ¹¹	b r a ¹¹
s ə ⁰	s ə ⁰
m ɨ ŋ ¹¹	m ə ŋ ¹¹
s w w a ¹¹	s w w a ¹¹
ˀb w ɛ ⁵⁵	p w ɛ ⁵⁵
cʰ a ¹¹	cʰ a ¹¹
t a ʔ̚ ⁵¹	t a ʔ̚ ⁵¹
l o ʔ̚ ⁵¹	l o ʔ̚ ⁵¹
pʰ e ʔ̚ ⁵¹	pʰ e ʔ̚ ⁵¹
r ə ⁵⁵	r ɔ ⁵⁵
ʔ e ŋ ⁵⁵	ʔ e ŋ ⁵⁵
k i ¹¹	k i ¹¹
tʰ ə ŋ ⁵⁵	tʰ ə ɴ ⁵⁵
kʰ l au ¹¹	kʰ l ɔ ¹¹
p l e ŋ ⁵⁵	p l e ŋ ⁵⁵
l a ŋ ⁵⁵	l a ŋ ⁵⁵
s o ⁰	s u ⁵⁵
pʰ a ⁵⁵	pʰ a ⁵⁵
m a ⁵⁵	m̥ a ⁵⁵
l ou ¹¹	l̥ ou ¹¹
b l a ¹¹	b l a ¹¹
c ɔ ¹¹	c ɔ ¹¹
tʰ a ⁵⁵	tʰ a ⁵⁵
