kʰ o ʔ̚ ⁵¹	kʰ o ʔ̚ ⁵¹
m ɛ ʔ̚ ⁵¹	m ɛ ʔ̚ ⁵¹
d o ¹¹	d o ¹¹
l ei ¹¹	l̥ ai ¹¹
s r a ⁵⁵	s r a ⁵⁵
kʰ r a ¹¹	g r a ¹¹
p ə ³³	p ə ⁰
d a ʔ̚ ⁵¹	d a ʔ̚ ⁵¹
kʰ ɔ ʔ̚ ⁵¹	kʰ ɔ ʔ̚ ⁵¹
pʰ ɔ ʔ̚ ⁵¹	pʰ ɔ ʔ ⁵¹
t ə ⁰	t ə ʔ̚ ⁰
ʔ ə ŋ ⁵⁵	ʔ ə ŋ ⁵⁵
ˀb i ¹¹	ˀb i ¹¹
cʰ w i t̚ ⁵¹	kʰ r w i t ⁵¹
ˀd e ¹¹	ˀd e ¹¹
kʰ l e ⁵⁵	kʰ l i ⁵⁵
k i ¹¹	k i ¹¹
kʰ l i ʔ̚ ⁵¹	kʰ l i ʔ̚ ⁵¹
l e ʔ̚ ⁵¹	l e k̚ ⁵¹
s ə m ⁵⁵	s ə m ⁵⁵
ˀd ə ɴ ⁵⁵	ˀd w ɨ ɴ ⁵⁵
kʰ l ə ⁵⁵	kʰ w i ⁵⁵
tʰ l a ŋ ¹¹	tʰ w a ɴ ¹¹
l u ⁵⁵	l u ⁵⁵
g ə ⁰	g ə ⁰
ˀd a ⁵⁵	ˀd a ⁵⁵
cʰ ei ⁵⁵	cʰ ei ⁵⁵
l ou ¹¹	l̥ ou ¹¹
m a ¹¹	m̥ a ¹¹
m e ¹¹	m e ¹¹
p ə ʔ̚ ⁰	b ə ʔ̚ ⁰
kʰ a ʔ̚ ⁵¹	kʰ a ʔ̚ ⁵¹
kʰ u ¹¹	kʰ u ¹¹
d ou ¹¹	d ou ¹¹
tʰ u ʔ̚ ⁵¹	tʰ u ʔ̚ ⁵¹
ˀb w ɛ ⁵⁵	p w ɛ ⁵⁵
