ɣ i ¹	ɣ i ¹
b y ³	b y̠ ³
n e̠ ³	n e̠ ³
t ɛ ³	t u ¹
t i ¹	t a ³
ˀm j ɛ ¹	ˀm ɛ ¹
k a ¹	dz a ¹
tʃʰ ɨ ¹	tʃʰ ɨ ¹
pʰ a ¹	pʰ j a ¹
d a ¹	d a ¹
i ²	i ²
z a ²	z a ²
ts i ³	ts i̠ ³
kʰ y ²	kʰ j o ²
p j o ²	b a ²
p a̠ ³	p a̠ ³
t o̠ ³	t o̠ ³
t a ⁵⁵	t a ⁵⁵
tsʰ a ¹	tsʰ a ¹
t u ²	d u ²
kʰ u ³	k a ²
p y̠ ¹	p y̠ ¹
g u ³	g a ŋ ³
dz i ²	dʒ i ²
l a ¹	l a ¹
tsʰ u ³	tsʰ o̠ ¹
m ɛ ²	m ɛ ²
a ¹	a ¹
a ¹	a ¹
ʒ e ³	ʒ e̠ ³
d e̠ ³	d ɛ̠ ³
z a ²	z a ²
j a ³	j a ŋ ²
g j ɨ ¹	g ɨ ¹
kʰ e̠ ¹	kʰ e̠ ¹
g u ³	g u̠ ³
ts e ¹	ts e ¹
t u ²	d u ¹
kʰ i ²	kʰ ɨ ²
h a ¹	h a ¹
m o ²	m o ²
a ¹	a ¹
m a ³	m a ³
k a ³	k a ¹
h e ¹	h e ¹
m a ²	m a ²
tʰ u ³	tʰ u ³
a ¹	a ¹
ɣ i ¹	ɣ y ¹
tʰ u ²	tʃ u ²
d i ¹	d i ¹
s e̠ ³	s e̠ ³
tʃʰ i̠ ³	tsʰ i̠ ³
ŋ a ¹	ŋ a ¹
b y ²	b y ²
d o ŋ ¹	d u ¹
k o̠ ³	k o̠ ¹
g a ²	g ɨ ¹
l o̠ ¹	l u̠ ¹
tʃʰ u ²	tʃʰ i ²
m a̠ ²	m a ²
p ɛ ²	p e ³
m y̠ ¹	ˀm j y̠ ¹
ˀm j e̠ ¹	ˀm j e̠ ¹
ʃ a ŋ ¹	ʃ u ³
l ɛ ¹	l ɛ ¹
ˀl i ²	ˀl i ²
a ¹	a ¹
ts a ¹	ts a ¹
tsʰ u ¹	tsʰ u ¹
l e̠ ³	l e̠ ³
a ¹	a ¹
m ɨ ¹	m ɨ ¹
m ɛ ²	m ɛ ²
n ɛ̠ ¹	n ɛ ³
ʒ i ³	ʃ i ³
ɣ i ¹	ɣ i ¹
pʰ e ²	pʰ e ²
s a ¹	tʰ a ²
dʒ a ŋ ¹	dʒ a ŋ ¹
ts e ²	ts e ²
m a ²	m a ²
x i ¹	x ɨ ¹
z y ²	z y ²
n a ŋ ¹	ɲ a ¹
ˀl a ²	ˀl u ²
l o̠ ³	ˀl o̠ ³
tʰ a ²	d a ²
b y ³	b y ³
ˀn i ³	ˀn i ³
s ɛ ²	s ɛ ²
dz i ¹	dz i ¹
d e ³	d e ³
k a ³	g a ³
tsʰ e̠ ²	tsʰ ɛ ²
t u ¹	d a ŋ ¹
z i ²	z i ²
l a ²	l a ²
tsʰ e̠ ¹	tsʰ e̠ ¹
ɣ u ²	ɣ u ²
m j a ²	m j y ²
m a ²	m a ŋ ²
h ɛ ²	h ɛ ²
h ɛ̠ ¹	h ɛ̠ ¹
s i ²	s i ²
tʃʰ i̠ ¹	tsʰ i̠ ¹
tʃʰ o̠ ¹	tʃʰ o̠ ¹
b i ³	b j e̠ ³
ˀl y ²	ˀl y ²
m ɛ ²	m ɛ ²
b i ²	b j o ²
v e̠ ³	v e̠ ³
tʰ a ²	tʰ a ²
ɣ i ¹	ɣ i ¹
n i ²	n̩ ²
dʒ i̠ ¹	dʒ i ¹
ɲ e ¹	n e ¹
p a̠ ³	p a̠ ³
dz i ¹	dz i ¹
tsʰ a ŋ ¹	tsʰ a ŋ ¹
kʰ ɛ ¹	kʰ j e ¹
k a ¹	k a̠ ³
ŋ j a ŋ ¹	ˀŋ j a̠ ¹
ˀl i ¹	l i ¹
