m a ³	m a ³
ts u ¹	ts u ¹
k a ¹	k u ¹
ɣ a ²	ɣ a ŋ ²
g a ³	g j a ³
tʰ u ¹	tʰ e̠ ¹
k a̠ ³	ʃ a̠ ³
a ¹	a ¹
ɣ a ŋ ²	ɣ a ŋ ²
s e ²	ɣ o ³
s i̠ ¹	s i̠ ¹
kʰ y ¹	kʰ j y ¹
tsʰ e ¹	tsʰ e ¹
n i ²	n̩ ²
ɲ e ¹	n e ¹
tʃʰ a ¹	t j ɛ ³³
s e̠ ³	s e̠ ³
k a ŋ ²	k a ŋ ²
s ɛ ²	s ɛ ²
b o̠ ¹	b o̠ ¹
a ²	a ²
s a ¹	s e ¹
l a ŋ ²	l a ŋ ²
h ɛ̠ ¹	h ɛ̠ ¹
ʃ ɛ ¹	ʃ ɛ ¹
s o ¹	ɣ u ²
k u ²	k u ²
v e̠ ³	v e̠ ³
tʃʰ e̠ ¹	tʃʰ e̠ ¹
b i ²	b i ²
a ¹	a ¹
ɣ i ³	ɣ y ¹
dz e ²	dz i ²
m i ²	m ɨ ²
p a ŋ ¹	p a ŋ ¹
b a ¹	tʃ a ¹
d e ¹	d e ¹
t u ¹	t u ¹
ˀl u ²	l i ²
m o ²	m u ²
m i ¹	m i ¹
tʃ a̠ ³	ts e̠ ³
m a ²	m a ²
h a ²	h a ¹
ʒ u ²	ʒ i̠ ³
d a ŋ ²	d u ²
m j a ²	m j a ²
b i ¹	b e ³
ˀn i ³	ˀn i ³
dʒ ɛ ¹	dʒ ɛ ¹
pʰ o ²	pʰ i ²
ˀl e̠ ³	ˀl u ³
p y ¹	p y ¹
t e ³	t i̠ ³
p o̠ ¹	p o̠ ¹
t i ¹	t i ¹
p a̠ ³	p a̠ ³
z a ²	z a ²
m a ³	m a ³
kʰ ɛ ²	kʰ j ɛ ²
v e ³	v e ³
g o̠ ³	g o̠ ³
x a ¹	g i ¹
v e̠ ³	v e̠ ³
l u ¹	ˀl u ¹
tʃʰ a ŋ ¹	t o̠ ³
z e̠ ³	z e̠ ³
a ¹	a ¹
p u ¹	p u ¹
l a ²	l a ²
ˀn a ¹	ˀn a ¹
m o ²	m o ²
ʃ a ¹	s e ³
ʒ i ³	ʒ e ³
m e ¹	m e ¹
m a ³	m a ³
a ¹	a ¹
p i ²	p i ²
p a ¹	p a ¹
n i ²	n u ²
a ¹	e̠ ¹
a ¹	a ¹
pʰ u ¹	pʰ u ¹
ˀl o̠ ¹	ˀl o̠ ¹
b ɛ̠ ¹	b ɛ̠ ¹
m u ¹	m j a ²
l e̠ ³	l e̠ ³
n e̠ ³	ˀn e̠ ³
tʃʰ ɨ ¹	tʃʰ ɨ ¹
d e ³	d e ³
tʰ a ²	tʰ a ²
ɣ y ³	ɣ y̠ ³
pʰ o ²	pʰ o ²
m o̠ ³	m o̠ ³
ɣ e ³	ʃ i ³
tsʰ a ŋ ¹	tsʰ a ŋ ¹
dʒ i ³	dʒ i ³
kʰ e̠ ¹	kʰ e̠ ¹
a ¹	a ¹
v ɛ̠ ³	v ɛ̠ ³
ɣ i ¹	ɣ i ¹
l e̠ ³	l e̠ ³
kʰ u ¹	kʰ u ¹
tsʰ y ¹	tsʰ y ¹
k a ³	k a̠ ³
z a ²	z a ²
k i̠ ³	x i̠ ³
d i ¹	d i ¹
z i ²	z i ²
ʒ o ¹	ʒ u ¹
s a ²	s u ¹
e ²	e ²
tsʰ ɛ̠ ¹	tʃʰ ɛ̠ ¹
tʃ i̠ ¹	tʃ i̠ ¹
kʰ a ŋ ²	kʰ a ŋ ²
ʃ a ¹	ʃ a ³
a ¹	a ¹
pʰ j a ¹	pʰ j a ¹
ɣ i ¹	ɣ ɨ ¹
dz e ¹	dz e ¹
b a ²	b a ²
m j a ³	m j a ³
x a ¹	ˀx o̠ ¹
m ɛ ¹	ˀm ɛ ¹
tsʰ a ¹	tsʰ a ¹
