n i r ¹	n j e ŋ ¹
kʰ r o ²	kʰ r o ³
tsʰ i ⁴	tsʰ r i ¹
tɕ a ³	tɕ a ³
d o ŋ ¹	d o ŋ ¹
q ɛ ¹	q ɛ ¹
ts r o ⁴	ts r o ⁴
pʰ e ¹	pʰ e ¹
tʰ r u ŋ ²	tʰ u ²
q ɯ ¹	q ɯ ¹
k r o ŋ ³	g r o ŋ ³
d r ɯ̃ ¹	d r ɯ̃ ¹
ɣ ɯ̃ ²	ɣ ɯ ²
q æ ⁵	q æ ⁵
g w a ⁴	ɣ w a ⁴
ɣ ɯ ¹	ɣ ɯ ²
d ɔ ⁵	d ɔ ⁵
m ɯ ²	m ɯ ²
m ɛ ¹	m ɛ ¹
ɖʐ i ¹	ɖʐ i ¹
k a ŋ ¹	k a ŋ ¹
ŋ w a ŋ ⁴	ŋ w a ⁴
m o ŋ ²	m ø ²
d ²	ɯ̃ ²
s r e ¹	s r e ŋ ¹
ts i ⁴	ts j i ⁴
g ɯ ¹	g ɯ ¹
q w ɛ ⁵	q w ɛ ³
q a ŋ ¹	q a ŋ ¹
j o ŋ ²	ŋ j o ²
q o ŋ ¹	q o ŋ ¹
ts r e ¹	ts r e ŋ ¹
s j e n ¹	s j e n ¹
n u ¹	n j o ŋ ¹
p æ n ²	p æ n ²
ɖʐ u ¹	ɖʐ u ŋ ¹
d e ⁴	d r ɛ ⁴
q æ ⁴	q æ ⁴
p j i ¹	p e ¹
ts o ⁴	ts o ⁴
ɖʐ o ¹	ɖʐ o ¹
p j a ²	pʰ a ¹
b e ¹	b e ¹
qʰ o ⁴	qʰ ɔ ⁴
sʰ r o ŋ ¹	sʰ r o ŋ ¹
pʰ æ ⁴	pʰ æ ⁴
ŋ w e n ¹	ŋ w e n ¹
