a ²	a ²
b i ¹	p ɨ̠ ¹
n y ¹	n e̠ ³
n ɛ ²	n ɛ ²
p a̠ ³	p a̠ ³
tʃʰ i̠ ³	tʃʰ i̠ ³
d e ¹	d e ¹
s i̠ ¹	s i̠ ¹
n i ²	n i ²
a ¹	a ¹
dz i ¹	dz i ¹
s a ²	s a ²
n i̠ ³	ˀn e̠ ³
v a ¹	a ¹
k ɛ ²	k j e ²
ɣ i ¹	ɣ i ¹
s a̠ ³	ʃ a̠ ³
ts ɿ ²	ts i ²
l a ¹	l a ŋ ¹
pʰ e̠ ¹	pʰ e̠ ¹
ɣ a ŋ ²	ɣ a ŋ ²
tsʰ e ¹	tsʰ e ¹
b e̠ ³	b u̠ ¹
a ¹	a ¹
ts a ³	ts a ³
p ɛ ¹	p e ³
v a ²	v a ²
tʃʰ ɨ ¹	tʃʰ ɨ ¹
b o̠ ¹	b o̠ ¹
ˀl a ²	ˀl a ²
g a ¹	g j e̠ ¹
d a ²	d a ²
m o̠ ³	m o̠ ¹
pʰ ɛ ²	pʰ ɛ ²
m u ¹	ˀm u ¹
k a ³	k a ¹
h e ¹	h e ¹
tʃʰ i ¹	tʃʰ e ¹
dz e ¹	dz e ¹
m j a ¹	m j a ŋ ¹
a ²	a ²
m a ³	m a ³³
g a ¹	g j a ¹
s a ²	s a ²
n u ²	n u ²
dz i̠ ¹	dz i̠ ¹
m u ²	m j u ²
pʰ y ²	pʰ j y ²
tsʰ a ¹	tsʰ a ¹
s i̠ ¹	s i ²
x ɛ ¹	kʰ a̠ ¹
v e̠ ³	v e̠ ³
t ɛ ¹	t ɛ ¹
pʰ e ²	pʰ e ²
kʰ a ³	g a ³
ɣ i ¹	ɣ i ¹
g a ŋ ³	g a̠ ³
m a ³	m a ³
l a ²	l a ²
s e ¹	s e ¹
n y ¹	n y ¹
g ɨ ¹	g ɨ ¹
ʃ a ³	ʃ a ³
t e̠ ¹	t e̠ ¹
d a ³	d a ²
m o̠ ³	m o̠ ³
kʰ ɛ ³	kʰ ɛ ²
d u ¹	d u ¹
a ¹	a ¹
ˀn i ¹	ˀn i ¹
a ²	a ²
kʰ a ²	kʰ a ²
m a ²	m a ²
g u ²	g j u ²
t a ⁵⁵	t a ⁵⁵
a ²	a ¹
kʰ o̠ ¹	kʰ o̠ ¹
b ɨ ¹	b ɨ ¹
s e ¹	s a ¹
ˀn i ³	ˀn i ³
t e ²	t e ²
k a ²	dz a ¹
pʰ y̠ ³	pʰ y̠ ³
k ɛ ¹	k j ɛ ¹
ˀm a ³	ˀm a ³
ts ɛ̠ ³	ts ɛ̠ ³
s y ²	s y ²
ˀn a ŋ ³	n a ŋ ³
d e̠ ¹	d e̠ ¹
dz i ²	dz i ²
ˀn o ¹	ˀn y ¹
m e ¹	m e ¹
kʰ u ¹	kʰ u ¹
ts e ¹	ts e ¹
n e̠ ³	n e̠ ³
ʃ ɛ ¹	ʃ ɛ ¹
s a ¹	s a ¹
tsʰ i ²	tsʰ ɿ ²
d u ²	d u ²
a ¹	a ¹
m u ³	m ɨ ²
z i ²	z i ²
ɣ i ¹	ɣ ɨ ¹
i ²	i ²
a ¹	a ¹
kʰ j o ¹	k u ¹
dz y ¹	dz y ¹
dʒ e ²	dʒ e ³
dz y ²	dz y ²
h e̠ ³	h e̠ ³
kʰ ɛ ²	kʰ a ²
kʰ u ²	kʰ u ²
m i ¹	m i ¹
t e ²	tʃʰ u ²
kʰ i ²	kʰ ɨ ²
g y ¹	g y ¹
x a ¹	x a ¹
tʰ y ¹	tʰ y ¹
t u ²	tʃ u ²
kʰ o ¹	kʰ o ¹
a ¹	a ¹
ts a ¹	ts a ¹
dz a ²	dz a ²
d e ³	d i ³
