a n aː r k j a m	a n a r kʰ j a m
f ɪ d ɛ l ɛ	f ɪ d eː l ɛ m
p r ɔ k aː k ɛ	p r ɔ k aː k ɛ m
n ɪ w ɛ ʊ m	n ɪ w ɛu m
k a l eː r ɛ	k a l eː r ɛ
b r a n k a m	b r a ŋ k a m
d ɪ s t r ɪ k tː ʊ m	d ɪ s t r ɪ k t ʊ m
m a ŋ n ɪ t ʊ d ʊ m	m a ŋ n ɪ t uː d ɪ n ɛ m
h ɛ b l ʊ m	ɛ b ʊ l ʊ m
a b ɔ m ɪ n aː r ɛ	a b oː m ɪ n aː r iː
m ɔ d ɛ r	m ɔ l ɛ r ɛ
r a lː ʊ m	r a lː ʊ m
a s t r ʊ m	a s t r ʊ m
p uː lː uː l aː r ɛ	p ʊ lː ʊ l aː r ɛ
kʷ ɔ t ɪ d j aː n ʊ m	k ɔ t iː d j aː n ʊ m
k a n ɪ k ʊ l a m	k a n iː k ʊ l a m
a k r ɪ t aː t ɛ m	aː k r ɪ t aː t ɛ m
s p ɪ n aː l ɛ	s p iː n aː l ɛ m
ɛ k s p l ɪ k aː t j oː n ɛ m	ɛ k s p l ɪ k aː t j oː n ɛ m
s ʊ p l ɛ m ɛ n ɛ m t ʊ m	s ʊ pː l eː m ɛ n t ʊ m
s a g ɪ t aː r j ʊ m	s a g ɪ tː aː r j ʊ m
a tː r aː r ɛ	a tː r a h ɛ r ɛ
p ʊ b ɛ m	p uː b ɛ r ɛ m
s a n t ʊ m	s aː ŋ k t ʊ m
n ɔ t a m	n ɔ t a m
ɔ b sː ɛ d ɛ r ɛ	ɔ b s ɪ d eː r ɛ
p uː t r ɪ d ʊ m	p ʊ t r ɪ d ʊ m
m a s k l ʊ m m	m a s k ʊ l ʊ m
d ɛ k ɛ t oː r j ʊ m	d ɛ k ɛ p t oː r j ʊ m
r ɔ n k aː r ɛ	r h ɔ ŋ kʰ aː r ɛ
a p oː s t oː l ʊ m	a p ɔ s t ɔ l ʊ m
ɪ m p ɛ t ʊ	ɪ m p ɛ t ʊ m
s a t uː r aː r ɛ	s a t ʊ r aː r ɛ
k ɔ m ɪ t j ʊ m	k ɔ m ɪ t j ʊ m
s uː ɪ n ʊ m	s ʊ iː n ʊ m
k ʊ n s oː b r ɪ n ʊ m	k oː n s oː b r iː n ʊ m
ɛ t ɛ r ɛ ʊ m	aɪ tʰ ɛ r j ʊ m
p a w ɪ l oː n ɛ m	p aː p ɪ l j oː n ɛ m
l uː k ɛ r n a m	l ʊ k ɛ r n a m
w ɛ s p r ʊ m	w ɛ s p ɛ r ʊ m
a r k aː n ʊ m	a r k aː n ʊ m
p aʊ p ɛ r ʊ m	p aʊ p ɛ r ɛ m
l ɛ w ɪ g aː r ɛ	l ɛ w ɪ g aː r ɛ
