s r a ⁵⁵	s r a ⁵⁵
ˀd w ɛ ¹¹	ˀd w ɛ ¹¹
cʰ ɛ ŋ ⁵⁵	cʰ ɛ ŋ ⁵⁵
tʰ a ⁵⁵	tʰ a ⁵⁵
s ɨ ¹¹	s w ɨ ɴ ¹¹
s i ʔ̚ ⁵¹	s i ʔ ⁵¹
m l ɔ ⁵⁵	m l ɔ ɴ ⁵⁵
n̥ ou ʔ̚ ⁵¹	n ə ʔ ⁵¹
k ə ʔ̚ ⁵¹	k ə ʔ̚ ⁵¹
k u ⁵⁵	k u ⁵⁵
kʰ a ʔ̚ ⁵¹	kʰ a ʔ̚ ⁵¹
m i ɴ ⁵⁵	ˀm i n ⁵⁵
cʰ a ŋ ⁵⁵	cʰ a ŋ ⁵⁵
l̥ ɛ m ¹¹	l̥ ɛ m ¹¹
ˀb ə ¹¹	ˀb ə ¹¹
n e ¹¹	n e ¹¹
b r e ⁵⁵	b r e ⁵⁵
b r a ¹¹	b r a ¹¹
kʰ a ŋ ⁵⁵	kʰ a ŋ ⁵⁵
tʰ ə ¹¹	tʰ ə ¹¹
ˀb u ŋ ¹¹	ˀb l u ŋ ¹¹
m w ɛ ¹¹	m w ɛ ¹¹
g i ⁵⁵	k i ⁵⁵
j o ʔ̚ ⁵¹	j o ʔ̚ ⁵¹
ˀd ɛ ¹¹	ˀd ɛ ¹¹
c e ¹¹	c e ¹¹
r w i ¹¹	r w i ¹¹
s o ⁵⁵	s o ⁵⁵
s w a ʔ̚ ⁵¹	s w a ʔ̚ ⁵¹
tʰ a ¹¹	tʰ a ¹¹
b r u ⁵⁵	p r u ⁵⁵
tʰ a ŋ ⁵⁵	tʰ a ŋ ⁵⁵
s ə ⁵⁵	s u ⁵⁵
p l ɔ ɴ ¹¹	p l ɔ ŋ ¹¹
cʰ ei ⁵⁵	cʰ ei ⁵⁵
tʰ w a ɴ ¹¹	tʰ w a ɴ ¹¹
