ɪ mː oː l aː t j oː n ɛ m	ɪ mː ɔ l aː t j oː n ɛ m
a kː uː s aː t oː r ɛ	a kː uː s aː t oː r ɛ m
ɪ m p ɛ lː ɛ r ɛ	ɪ m p ɛ lː ɛ r ɛ
k ʊ b ɛ k ʊ m	k a p ɪ t j ʊ m
a r k ɛ a ŋ g ɛ l ʊ m	a r kʰ a ŋ g ɛ l ʊ m
ɛ k s p ɛ d j iː r ɛ m	ɛ k s p ɛ d iː r ɛ
ɛ k s ɪ g ɛ r ɛ	ɛ k s ɪ g ɛ r ɛ
l ɔ t ʊ m	l ʊ t ʊ m
s t r ɪ g a m	s t r iː g a m
s ʊ ɛ w ɪ n iː r ɛ	s ʊ b w ɛ n iː r ɛ
r eː k aː r	r ɪ g aː r ɛ
d ɛ s t ɪ n aː t j ʊ m n	d eː s t ɪ n aː t j oː n ɛ m
m a k ʊ l aː r ɛ	m a k ʊ l aː r ɛ
b ɔ t ʊ l iː n ʊ m	b ɔ t ʊ l ʊ m
b ɛ n ɪ n ʊ m	b ɛ n ɪ ŋ n ʊ m
b eː n ɛ f ɪ k j ʊ m	b ɛ n ɛ f ɪ k j ʊ m
p r ɛ w j ʊ m	p r aɪ w j ʊ m
n w a t aː r ɛ	n a t aː r ɛ
a nː aɪ l ʊ m	a nː ɪ k ʊ l ʊ m
ɔ oː s t aː r ɛ	ɔ b s t aː r ɛ
k ʊ h p r ʊ m ɛ ʊ m	k uː p r ʊ m
a n t a m	a n t aː s
b a p t ɪ s t a	b a p t ɪ s t a m
a b n ʊ ɪ r ɛ	a b n ʊ ɛ r ɛ
r iː p a m	r iː p a m
a b p ɛ k aː r ɛ	a d w ɔ k aː r ɛ
p a l uː d oː s ʊ m	p a l uː d oː s ʊ m
uː s ʊ m	uː s ʊ m
w eː m ɛ r ɛ m	w ɛ lː ɛ r ɛ
s ʊ j ʊ k g aː r ɛ m	s ʊ b j ʊ g aː r ɛ
d a ŋ n aː r ɛ	d a m n aː r ɛ
s iː l w ɛ s t r ɛ m	s ɪ l w ɛ s t r ɛ m
d iː k t aː m ɛ n	d ɪ k t aː m ɛ n
t ɛ rː ɛ n ʊ m	t ɛ rː eː n ʊ m
n aʊ s b	n aʊ s j a m
d uː l k ɪ s ɔ n ʊ m	d ʊ l k ɪ s ɔ n ʊ m
s t aː n j ʊ m	s t a nː ʊ m
n ɛ r w oː s ʊ m	n ɛ r w oː s ʊ m
k a b n uː t ʊ m	k aː n uː t ʊ m
d eː s p aː r eː r ɛ m	d ɪ s p a r eː r ɛ
d aɪ k iː m aː r ɛ	d ɛ k ɪ m aː r ɛ
d ɛ s k r ɪ p t j oː n ɛ m	d eː s k r iː p t j oː n ɛ m
t r ɛ b ʊ l ʊ m	t r ɪ b ʊ l ʊ m
