k ɪ ŋ ʊ m	k ɪ ŋ k t ʊ m
a l ɛ g aː t j oː n ɛ m	a lː eː g aː t j oː n ɛ m
s ɔ l a m	s ɔ l ɛ a m
a n g uː l aː r ɛ	a ŋ g ʊ l aː r ɛ m
w ɛ t r ɪ k ɛ m	w iː t ɪ k ɛ m
ɪ n t ɛ g r aː r ɛ	ɪ n t ɛ g r aː r ɛ
p a r t ɪ k ʊ l aː r ɛ	p a r t ɪ k ʊ l aː r ɛ m
b ɛ s t iː ɔ l a m	b eː s t ɪ ɔ l a m
p a r s ɪ m oː n j a m	p a r s ɪ m oː n j a m
a b ɪ t aː r ɛ	h a b ɪ t aː r ɛ
f ɛ r a m	f ɛ r a m
a d ɔ r aː r ɛ	a d oː r aː r ɛ
s t r iː g ɪ l ɛ	s t r ɪ g ɪ l ɛ m
t r aː b aː l ʊ m	t r ɪ p aː l ɛ m
s ɪ n k ɛ r ʊ m	s ɪ ŋ k eː r ʊ m
d eː s t ɪ lː aː r ɛ	d eː s t ɪ lː aː r ɛ
ɛ k s k oː g iː t a m r ɛ	ɛ k s k oː g ɪ t aː r ɛ
w ɔ r ʊ	w ɔ r ʊ m
r a s ɔ n aː b ɪ l ɛ	r a t j oː n aː b ɪ l ɛ m
k eː r t aː r ɛ	k ɛ r t aː r ɛ
k r ɔ n ɪ k ʊ m	kʰ r ɔ n ɪ k ʊ m
s p oː r t a m	s p ɔ r t a m
a d ɔ r m ɛ t ɛ r	a dː ɔ r m iː s k ɛ r ɛ
a k k ɛ p t j oː n ɛ m	a kː ɛ p t j oː n ɛ m
t r aː n s f ɛ r ɛ r	t r aː n s f ɛ rː ɛ
s uː p ɛ r aː r ɛ	s ʊ p ɛ r aː r ɛ
eː fː ɪ k aː k ɛ	ɛ fː ɪ k aː k ɛ m
g a w b aː	g a m b a m
a g aː t a m	a kʰ aː t eː n
w ɪ t uː l ʊ m	w ɪ t ʊ l ʊ m
l a k r ɪ m a m	l a k r ɪ m a m
m eː t aː lː ʊ m	m ɛ t a lː ʊ m
s t r ɔ p ʊ m	s t r ɔ pː ʊ m
l uː b r ɪ k ʊ m	l uː b r ɪ k ʊ m
m ɔ w ɪ m ɛ n t ʊ m	m oː w ɪ m ɛ n t ʊ m
s ɪ l ɪ k ɛ m	s ɪ l ɪ k ɛ m
m ɔ s ʊ m	m ʊ s t ɛu m
m a s a m	m a sː a m
g r ɪ f ʊ	g r y pʰ ɛ m
d eː n ɔ m iː n aː r ɛ	d eː n oː m ɪ n aː r ɛ
f ɪ l j aː l ɛ	f iː l j aː l ɛ m
ʊ r ɛ lː aː r ɛ	ʊ l ʊ l aː r ɛ
p ɛ r ɪ t j aː r s aː	p ɪ g r ɪ t aː r iː
s t ɔ r a m	s t ɔ r ɛ a m
n a r aː t j oː n	n aː rː aː t ʊ m
a b n ʊ ɪ r ɛ	a b n ʊ ɛ r ɛ
s ɔ n a m	z oː n a m
ɛ m l ɛ m ɔ s ɪ n a m	ɛ l ɛ eː m ɔ s y n a m
k ɔ r t ɛ m	k oː r t ɛ m
r ɛ w ɔ k aː r ɛ	r ɛ w ɔ k aː r ɛ
s ʊ r g ɪ r ɛ	s ʊ r g ɛ r ɛ
ɪ n k ɛ n d j ʊ m	ɪ ŋ k ɛ n d j ʊ m
s t uː d j ʊ m	s t ʊ d j ʊ m
p oː	p j ʊ m
a n g ɔ s a m	a ŋ g ʊ s t j a m
d ʊ l k ɪ t uː m d n ɛ m	d ʊ l k ɪ t uː d ɪ n ɛ m
w ɪ lː a m n ʊ m	w iː lː aː n ʊ m
ɔ b s t r uː ɛ r	ɔ b s t r ʊ ɛ r ɛ
d ɛ w j aː t j ʊ m n ɛ m	d eː w j aː t j oː n ɛ m
ɪ n k a r n aː r ɛ	ɪ ŋ k a r n aː r ɛ
k ʊ k ɪ n aː r j ʊ m	k ɔ kʷ iː n aː r j ʊ m
s a t ɪ r ɪ k ʊ m	s a t ɪ r ɪ k ʊ m
