b j ɛ n j ʊ m	b ɪ ɛ nː j ʊ m
m a t r ɪ m oː n j ʊ m	m aː t r ɪ m oː n j ʊ m
d ɔ r aː r ɛ	d ɛ aʊ r aː r ɛ
ɪ t aː t ɛ m	t a t ɛ m
ɔ k t a w ʊ m	ɔ k t aː w ʊ m
s ɛ d aː r ɛ	s eː d aː r ɛ
ɔ b l ɪ w j oː n ɛ m	ɔ b l iː w j oː n ɛ m
s a k t ɪ m aː n a m	s ɛ p t ɪ m aː n a m
w ɛ r n ɪ k ɛ	w ɛ r n iː k ɛ m
ɔ s t ɛ n s ɪ w ʊ m	ɔ s t eː n s iː w ʊ m
s a l ɪ k ɛ t ʊ m	s a l ɪ k eː t ʊ m
ɛ n t ɛ	ɛ n s
ɪ m p ɛ lː ɛ r ɛ	ɪ m p ɛ lː ɛ r ɛ
s a ɪ b l w aː r ɛ	s iː b ɪ l aː r ɛ
r ɛ k ɛ s ɪ w ʊ m	r ɛ k ɛ sː iː w ʊ m
k ɔ t ɛ m	k oː t ɛ m
aː b r ɔ g aː r ɛ	a b r ɔ g aː r ɛ
g uː r ɛ m	ɪ uː s
k j iː n kʷ ɛ m k	kʷ ɛ m k ʊ m kʷ ɛ
m ɪ g r a r ɛ	m ɪ g r aː r ɛ
m uː l t aː r ɛ	m ʊ l t aː r ɛ
iː n k uː b ʊ m	ɪ ŋ k ʊ b ʊ m
ɛ n l j aː r ɛ	ɪ lː ɪ g aː r ɛ
s ɔ r ɔ r ɪ t aː t ɛ	s ɔ r oː r ɪ t aː t ɛ m
p r ɔ w a m	p r ɔ b a m
a k r ɛ t j oː n ɛ	a kː r eː t j oː n ɛ m
k ɪ b ʊ m	k ɪ b ʊ m
m ɛ d j a m l ɛ	m ɛ d j aː l ɛ m
ɪ s ʊ l aː t ʊ m	iː n s ʊ l aː t ʊ m
s p ɛ k ʊ j ʊ m	s p ɛ k ʊ l ʊ m
t r ɪ f ɔ l j a m t ʊ m	t r ɪ f ɔ l j aː t ʊ m
g uː d ɪ t j ɪ aː l ɛ	j uː d ɪ k j aː l ɛ m
g ʊ l a m	g ʊ l a m
m eː s t m ɪ t j ʊ m	m ɪ k s t iː k j ʊ m
p ɛ r k ɔ l a t j ʊ m n ɛ m	p ɛ r k oː l aː t j oː n ɛ m
k r ɔ t a m l ʊ m	k r ɔ t a l ʊ m
k j ɪ r j ʊ m	k eː r ɛu m
d ɛ s ɪ n ɛ n t a m	d eː s ɪ n ɛ n t j a m
a k t ʊ ʊ a l ɛ	a k t w aː l ɛ m
r a p iː r ɛ	r a p ɛ r ɛ
aʊ r ɪ k ʊ l a m	aʊ r ɪ k ʊ l a m
k a l ɪ d ɪ t aː	k a l ɪ d ɪ t aː t ɛ m
a d ɛ t aː t ɛ m	a s eː ɪ t aː t ɛ m
ɔ m ɪ t ɪ d a m	h ɔ m ɪ k iː d a m
iː n f l a t j oː n ɛ	iː n f l aː t j oː n ɛ m
a m s p ʊ m r t a m r ɛ	a s p ɔ r t aː r ɛ
ɔ b w j aː r ɛ	ɔ b w j aː r ɛ
n ʊ m w ɪ l uː n j ʊ m	n ɔ w ɪ l uː n j ʊ m
ɛ n s ɛ m	eː n s ɛ m
r ɛ p ɛ lː ɛ r ɛ	r ɛ p ɛ lː ɛ r ɛ
uː s ɪ t aː r ɛ	uː s ɪ t aː r iː
b a p t ɪ s t ɛ r j ʊ m	b a p t ɪ s t eː r j ʊ m
