s a ɴ ⁵⁵	s a ɴ ⁵⁵
pʰ ou ⁵⁵	pʰ ou ⁵⁵
kʰ l ei ¹¹	kʰ l ei ¹¹
l w ɛ ⁵⁵	l w ɛ ⁵⁵
tʰ w ɛ ⁵⁵	tʰ w ɛ ⁵⁵
cʰ u m ⁵⁵	cʰ u ɴ ⁵⁵
ʔ ɔ ɴ ŋ ¹¹	ʔ ɔ ɴ ¹¹
tʰ ɛ ŋ ⁵⁵	tʰ ɛ ŋ ⁵⁵
t a ʔ̚ ⁵¹	t a ʔ̚ ⁵¹
tʰ ei ⁵⁵	tʰ ei ⁵⁵
l e ʔ̚ ⁵¹	l e k̚ ⁵¹
ʔ ɔ ¹¹	ʔ ɔ ¹¹
ɲ̊ ɔ ʔ̚ ⁵¹	ɲ̊ ɔ ʔ̚ ⁵¹
d ɛ ʔ̚ ⁵¹	d ɛ ʔ̚ ⁵¹
tʰ e ¹¹	tʰ e ¹¹
t ə ⁰	t ə ⁰
ʔ u ⁵⁵	ʔ u ⁵⁵
kʰ r r a ¹¹	g r a ¹¹
l e ¹¹	l e ¹¹
tʰ u ʔ̚ ⁵¹	tʰ u ʔ̚ ⁵¹
ɲ̊ ɔ ⁵⁵	ɲ̊ au ⁵⁵
b i ¹¹	b i ¹¹
j o ⁵⁵	j o ⁵⁵
b r e ʔ̚ ⁵¹	b r e ʔ̚ ⁵¹
kʰ w i ⁵⁵	kʰ w i ⁵⁵
k u ⁵⁵	k u ⁵⁵
s o ⁰	s o ⁵⁵
g a ʔ̚ ⁰	k ə ʔ̚ ⁰
kʰ a ŋ ¹¹	kʰ a ŋ ¹¹
n w ɨ m ⁵⁵	n ɨ m ⁵⁵
cʰ a ⁵⁵	c a ⁵⁵
cʰ w i t ⁵¹	kʰ r w i t ⁵¹
j ɛ ʔ̚ ⁵¹	j ɛ ʔ ⁵¹
l a ŋ ⁵⁵	l a ŋ ⁵⁵
k w a t ⁵¹	k w a t̚ ⁵¹
ˀd o ¹¹	ˀd o ¹¹
