iː n f l iː k t j oː n ɛ m	ɪ n f l ɪ k t j oː n ɛ m
iː n k ɛ n d j aː r j ʊ m	ɪ ŋ k ɛ n d j aː r j ʊ m
ɛ k s a k t j ʊ m m	ɛ k s aː k t j oː n ɛ m
k ɛ lː a m	k ɛ lː a m
p r iː m ʊ g ɛ n iː t ʊ m	p r iː m oː g ɛ n ɪ t ʊ m
k ɛ l aː r ɛ	k eː l aː r ɛ
a p r ɔ p r j a t j ʊ m n ɛ m	a pː r ɔ p r j aː t j oː n ɛ m
s aː r g ʊ m	s a r g ʊ m
k ɔ m p r ɔ m ɛ t ɛ r ɛ	k ɔ m p r oː m ɪ tː ɛ r ɛ
k ʊ m p r a t ɔ r ɛ	k ɔ m p a r aː t oː r ɛ m
t r a m a m	t r aː m a m
m uː l ʊ m	m uː l ʊ m
m ɪ s k	m eː n s ɛ m
a d ɪ ʊ ŋ g r ɛ m	a d j ʊ ŋ g ɛ r ɛ
p ɛ r s w a d ɛ r ɛ	p ɛ r s w aː d eː r ɛ
l aʊ d ɛ m	l aʊ d ɛ m
ʊ ŋ t w oː ɛ s ʊ m	uː ŋ k t ʊ oː s ʊ m
l a n oː s ʊ m	l aː n oː s ʊ m
p eː r g uː r ʊ m	p ɛ r ɪ uː r ʊ m
f uː ŋ g ɪ r ɛ	f ʊ ŋ g iː
t iː t uː b a m r ɛ	t ɪ t ʊ b aː r ɛ
b lː ɛ t ʊ m	b l ɪ t ʊ m
ʊ l ɛ aː t ʊ m	ɔ l ɛ aː t ʊ m
p r eː t ɛ k s t aː r ɛ	p r aɪ t ɛ k s ɛ r ɛ
m uː n ʊ m	m uː n ʊ s
m a t r iː t iː d a m	m aː t r ɪ k iː d a m
k a r ɪ n ɛ r ʊ m	k a r n aː r j ʊ m
a g s iː l j ʊ m	aʊ k s ɪ l j ʊ m
s ʊ p r n a t uː r aː l ɛ	s ʊ p ɛ r n aː t uː r aː l ɛ m
p r ɛ aː r ɛ	p r aɪ d aː r iː
m ɔ n ɛ t a m	m ɔ n eː t a m
t r iː lː ʊ m	t r iː b ʊ l ʊ m
p r ɔ w ɔ k aː r ɛ	p r oː w ɔ k aː r ɛ
aː m s k ʊ m s ʊ m	a b s k ɔ n s ʊ m
a m k w iː s iː t j oː n ɛ	a kː w ɪ s iː t j oː n ɛ m
d ɛ s p l eː g aː r ɛ	d ɪ s p l ɪ k aː r ɛ
s a k r iː f iː k j ʊ m	s a k r ɪ f ɪ k j ʊ m
r ɛ g oː l a m	r eː g ʊ l a m
p uː g iː l ɛ	p ʊ g ɪ l ɛ m
g a rː iː r ɛ	g a rː iː r ɛ
s ɛ n t iː r ɛ	s ɛ n t iː r ɛ
iː m mː ɔ l a t j ʊ m n ɛ m	ɪ mː ɔ l aː t j oː n ɛ m
k ɔ n s ɛ r w aː r ɛ	k oː n s ɛ r w aː r ɛ
l iː b eː r a t j ʊ m n ɛ m	l iː b ɛ r aː t j oː n ɛ m
k a lː iː d ʊ m	k a lː ɪ d ʊ m
k ʊ n t uː r b aː r ɛ	k ɔ n t ʊ r b aː r ɛ
f iː g ʊ m	f iː k ʊ m
m ʊ l ɛ ɔ l ɛ m	m uː t ʊ l ʊ m
l iː b m r ʊ m	l iː b ɛ r ʊ m
t r a n s m ɪ t ɛ r ɛ m	t r aː n s m ɪ tː ɛ r ɛ
f iː n ɪ k ʊ j ʊ m	f eː n ʊ k ʊ l ʊ m
uː n iː k ʊ m	uː n ɪ k ʊ m
d ɛ t eː n ɛ r ɛ	d eː t ɪ n eː r ɛ
s p oː s ʊ m	s p oː n s ʊ m
g ʊ b j ʊ m n ɛ m	g oː b j ʊ m
k ʊ n t aː r	k ɔ m p ʊ t aː r ɛ
s ʊ n ɪ t ʊ m	s ɔ n ɪ t ʊ m
t ʊ s ɪ r ɛ	t ʊ sː iː r ɛ
a l t ɛ r k a t j ʊ m n ɛ m	a l t ɛ r k aː t j oː n ɛ m
g a lː eː g ʊ m	g a lː aɪ k ʊ m
s ɔ d a l iː t aː	s ɔ d aː l ɪ t aː t ɛ m
ɛ ɪ k j aː k ʊ m	aɪ g y p t j a k ʊ m
k ʊ k iː n a m	k ɔ kʷ iː n a m
k ɔ n s t iː t uː t iː w ʊ m	k ɔ n s t ɪ t uː t ɪ w ʊ m
d a m n aː r ɛ	d a m n aː r ɛ
a g iː t a d ɔ r	a g ɪ t aː t oː r ɛ m
g ɛ r m ɛ m n	g ɛ r m ɛ n
g uː s t ʊ m	j uː s t ʊ m
f ʊ ŋ g oː s ʊ m	f ʊ ŋ g oː s ʊ m
k ɔ m p ʊ ŋ g ɛ r ɛ	k ɔ m p ʊ ŋ g ɛ r ɛ
f ɛ n ʊ m	f aɪ n ʊ m
a p r ɔ kː a r ɛ	a pː r ɔ p j aː r ɛ
t r ɪ uː ŋ n f a t ɔ r ɛ	t r j ʊ m pʰ aː t oː r ɛ m
n eː g l iː g ɛ n t j a m	n ɛ g l ɛ g ɛ n t j a m
ɔ r d iː n aː r j ʊ m	oː r d ɪ n aː r j ʊ m
w iː t uː p ɛ r a b ɪ l ɛ m	w ɪ t ʊ p ɛ r a b ɪ l ɛ m
w iː w aː k ɛ m	w iː w aː k ɛ m
k ɔ n f l iː k t ʊ m	k oː n f l ɪ k t ʊ m
k ɔ m p aː t r ɛ m	k ɔ m p a t r ɛ m
d ɛ s j ɛ r t ʊ m	d eː s ɛ r t ʊ m
r ɔ m aː n ʊ m	r oː m aː n ʊ m
k ɔ n s t j ɛ n t j a m	k oː n s k ɪ ɛ n t j a m
b a s iː l iː s k ʊ m	b a s ɪ l ɪ s k ʊ m
a b s t ɛ r g eː r ɛ	a b s t ɛ r g eː r ɛ
t r a m s m iː s j ʊ m n ɛ m	t r aː n s m ɪ sː j oː n ɛ m
r aː t ʊ m	r ɛ aː t ʊ m
f eː m ɔ r a l ɛ	f ɛ m ɔ r aː l ɛ m
ʊ ŋ k ɛ t aː r	oː s k ɪ t aː r ɛ
p a g a n iː s m ʊ m	p aː g aː n ɪ s m ʊ m
a r b ɔ r eː t ʊ m	a r b ɔ r eː t ʊ m
k a l k ʊ l ʊ m	k a l k ʊ l ʊ m
aː b ɪ l ɛ	aː b ɪ l ɛ m
k iː d j ʊ m	k iː d j ʊ m
s a l t a t j ʊ m n ɛ m	s a l t aː t j oː n ɛ m
d ɛ k r ɛ m ɛ n t ʊ m	d eː k r eː m ɛ n t ʊ m
ɛ k s p iː r a t j ʊ m n ɛ m	ɛ k sː p iː r aː t j oː n ɛ m
eː s ɛ kʷ j ɛ m m	ɛ k sː ɛ kʷ j a m
m iː n oː r ɛ	m ɪ n oː r ɛ m
n ʊ m ɛ r aː r ɛ	n ʊ m ɛ r aː r ɛ
k a l l ɛ m	k aʊ l ɛ m
m ʊ l k ɛ r ɛ	m ʊ l k eː r ɛ
ɪ ŋ gʷ ɪ n ɛ m	ɪ ŋ gʷ ɛ n
a b iː t a t j ʊ m n ɛ m	h a b ɪ t aː t j oː n ɛ m
m a l ɪ ŋ n ʊ m	m a l ɪ ŋ n ʊ m
l a k aː r a	l a sː aː r ɛ
iː n d iː ŋ n a t j ʊ m n ɛ m	ɪ n d ɪ ŋ n aː t j oː n ɛ m
k ɔ n w ɛ k s ʊ m	k ɔ n w ɛ k s ʊ m
d ɛ t ɛ s t aː r ɛ	d eː t ɛ s t aː r iː
k ɔ n s ɔ l iː d aː r ɛ	k oː n s ɔ l ɪ d aː r ɛ
b ɛ l ʊ w a r j	b eː l w a m
w ɔ m l ɔ n t ɛ m m	w ɔ l ʊ n t aː t ɛ m
w ɛ r n a l ɛ	w ɛ r n aː l ɛ m
s uː b s iː d j ʊ m	s ʊ b s ɪ d j ʊ m
s a ŋ kʷ ɪ r aː r ɛ	s a ŋ gʷ ɪ n aː r ɛ
k ɔ n k ɛ d ɛ r ɛ	k ɔ ŋ k eː d ɛ r ɛ
s uː p iː n ʊ m	s ʊ p iː n ʊ m
p l ʊ m b aː r j ʊ m	p l ʊ m b aː r j ʊ m
w ɛ t r iː k ɛ m	w iː t ɪ k ɛ m
r ɛ t r a ɛ r ɛ m	r ɛ t r a h ɛ r ɛ
k ɔ n ʊ n g ɛ r ɛ	k ɔ n j ʊ ŋ g ɛ r ɛ
ʊ d j ɛ ɛ r n ʊ m	h ɔ d ɪ ɛ r n ʊ m
l ɛ t ʊ m	l eː k t ʊ m
f ʊ n d a m ɛ n t ʊ m	f ʊ n d aː m ɛ n t ʊ m
d j a l ɛ k t ʊ m	d j a l ɛ k t ɔ n
s ʊ m iː t aː t ɛ	s ʊ mː ɪ t aː t ɛ m
f ɛ a b r ɪ k aː r ɛ	f a b r ɪ k aː r ɛ
iː n w iː t aː r ɛ	ɪ n w iː t aː r ɛ
b oː aː r ʊ m	b ɔ w aː r j ʊ m
k r iː t ɛ r j ʊ m	k r ɪ t ɛ r ɪ ɔ n
a d iː t j oː n ɛ	a dː ɪ t j oː n ɛ m
s ʊ b ɔ r n aː r ɛ	s ʊ b oː r n aː r ɛ
m ɔ r iː b ʊ n d ʊ m	m ɔ r ɪ b ʊ n d ʊ m
ɔ r t ʊ g r a f j a m	ɔ r tʰ ɔ g r a pʰ j a m
k ɔ m b a m	k ʊ m b a m
f ɪ d ɛ l ɛ	f ɪ d eː l ɛ m
iː n uː s iː t aː t ʊ m	ɪ n uː s ɪ t aː t ʊ m
uː l k ɛ r a m	ʊ l k ʊ s
p r ɔ l ɔ ŋ g a t j ʊ m n ɛ m	p r oː l ɔ ŋ g aː t oː n ɛ m
f aː t ʊ m	f aː t ʊ m
w ɔ l uː b ɪ l ɛ	w ɔ l uː b ɪ l ɛ m
b ɛ s t j ɪ ɔ l a m	b eː s t ɪ ɔ l a m
