f l aː m a m	f l a mː a m
m a n k eː b ʊ m	m a ŋ k ɪ p ɛ m
n ɛ m ɔ r aː l ɛ	n ɛ m ɔ r aː l ɛ m
k ɔ r n j ɛ ʊ m	k ɔ r n ɛu m
r uː s t ɪ k aː n ʊ m	r uː s t ɪ k aː n ʊ m
d ɪ s t r aː k t j oː n ɛ m	d ɪ s t r a k t j oː n ɛ m
a l t ɪ t ʊ d ɪ n ɛ	a l t ɪ t uː d ɪ n ɛ m
g ɔ k ʊ n d ɪ t aː t ɛ m	j uː k ʊ n d ɪ t aː t ɛ m
r ɔ s m aː r ɪ n ʊ m	r oː s m a r iː n ʊ m
a b ɔ l ɪ t j oː n ɛ m	a b ɔ l ɪ t j oː n ɛ m
k ʊ k ɪ n aː r j ʊ m	k ɔ kʷ iː n aː r j ʊ m
s ɔ l ɪ d ʊ m	s ɔ l ɪ d ʊ m
a m ɪ k ɪ t j a m	a m iː k ɪ t j a m
ɪ n k ɔ ŋ s t a n t ɛ m	ɪ ŋ k oː n s t a n t ɛ m
n ɪ m b ʊ m	n ɪ m b ʊ m
a k k ɛ sː j oː n	a kː ɛ sː j oː n ɛ m
w ɛ t ʊ s t ɛ m	w ɛ t ʊ s t aː t ɛ m
eː t ʊ m	ɛ tː ʊ m
s uː p ɪ n ʊ m	s ʊ p iː n ʊ m
uː ɪ t ʊ m	aʊ d iː t ʊ m
ɪ m p ɔ r t uː n ɪ t aː t ɛ m	ɪ m p ɔ r t uː n ɪ t aː t ɛ m
m a d r ɛ m	m aː t r ɛ m
ɪ n f r ɪ ŋ g ɛ r ɛ	iː n f r ɪ ŋ g ɛ r ɛ
f oː r a n ɪ s ɛ m	f ɔ r n ɪ k ɛ m
a pː aː r aː t ʊ m	a pː a r aː t ʊ m
a pː aː r aː r ɛ	a pː a r aː r ɛ
f uː r t ɪ w ʊ m	f uː r t iː w ʊ m
f a r m aː k ʊ m	pʰ a r m a k ʊ m
g ɛ ŋ r n aː l ɛ m	d j ʊ r n aː l ɛ m
t r ɪ k ɛ m	t r iː k ɛ m
a b s t ɛ r g ɛ r ɛ m	a b s t ɛ r g eː r ɛ
b ɛ r ʊ b ɪ oː ɛ m	w ɛ r w eː k s
s k ʊ t ʊː m	s k uː t ʊ m
m a s k ʊ l ɪ n ʊ m	m a s k ʊ l iː n ʊ m
