m ɪ k a m	m iː k a m
p ʊ ɛ r ɪ l ɪ t aː t ɛ m	p ʊ ɛ r iː l ɪ t a t ɛ m
m a t r ɪ k ʊ l a m	m aː t r iː k ʊ l a m
w ɪ s ɪ b ɪ lː ɪ d aː d ɛ m	w iː s ɪ b ɪ l ɪ t aː t ɛ m
n ʊ s ʊ k ɔ m j ʊ m	n ɔ s ɔ k ɔ m iː ʊ m
g r aː w ɪ d ʊ m	g r a w ɪ d ʊ m
l ɪ m oː s ʊ m	l iː m oː s ʊ m
l ɛ n a d ɔ r ɛ	l ɪ ŋ n aː t oː r ɛ m
a n ɔ m a l ʊ m	a n oː m a l ɔ n
l ɪ g a m ɛ n t ʊ m	l ɪ g aː m ɛ n t ʊ m
s uː b uː g aː r ɛ	s ʊ b j ʊ g aː r ɛ
ɪ n f ɔ r m ɛ m	iː n f oː r m ɛ m
f ɛ b ʊ l ɛ m	f l eː b ɪ l ɛ m
a gː r ɛ g aː r ɛ	a gː r ɛ g aː r ɛ
eː ŋ w a n ɛ ɪ r ɛ	eː w aː n eː s k ɛ r ɛ
j l ʊ d ɪ sː j ʊ m	j uː d ɪ k j ʊ m
ɪ rː ʊ g a r ɛ	ɪ rː ɔ g aː r ɛ
t ɔ p s ɪ k aː r ɛ	t ɔ k s ɪ k aː r ɛ
ʊ k s ɔ r ɪ k ɪ d j ʊ m	ʊ k s oː r ɪ k iː d j ʊ m
p r oː ɛ w a m	p r ɔ b a m
ɛ t ʊ m	eː t ʊ m
l ɪ t ɛ m	l iː t ɛ m
d ɪ s t ɔ r kʷ ɛ r ɛ	d ɪ s t ɔ r kʷ eː r ɛ
a r b uː s t ɪ w ʊ m	a r b ʊ s t iː w ʊ m
r ɛ l ɛ g aː r ɛ	r ɛ l ɪ g aː r ɛ
r ʊ g ɪ k a m	r oː r ɛ m
s aː w ɛ m	s w aː w ɛ m
p r ɔ s k r ɪ w ɛ r ɛ	p r oː s k r iː b ɛ r ɛ
h ɛ r eː m ʊ m	ɛ r eː m ʊ m
g aː t a m	k a tː a m
eː ʊ m	ɛu m
