kʰ l ɛ ŋ ⁵⁵	kʰ l ɛ ɴ ⁵⁵
k ə ⁰	k ə ⁰
k ə ʔ̚ ⁰	k ə ʔ̚ ⁰
l ei ⁵⁵	l ei ⁵⁵
p l e ŋ ⁵⁵	p l e ŋ ⁵⁵
cʰ ei ⁵⁵	cʰ ei ⁵⁵
l e ¹¹	l e ¹¹
n̥ ei ⁵⁵	n ei ⁵⁵
n ɔ ¹¹	n̥ ɔ ɴ ¹¹
s a ¹¹	s a ¹¹
cʰ w a ¹¹	cʰ a ¹¹
d o ¹¹	d o ¹¹
kʰ l i ʔ̚ ⁵¹	kʰ l i ʔ̚ ⁵¹
ˀd ɛ ⁰	ˀd ɛ ⁵⁵
kʰ ɔ ʔ̚ ⁵¹	kʰ ɔ ʔ̚ ⁵¹
p r ɔ ʔ̚ ⁵¹	p r ɔ ʔ̚ ⁵¹
m w u ɴ ⁵⁵	m w ɨ ɴ ⁵⁵
w i ⁵⁵	w i ⁵⁵
p l ɔ ŋ ¹¹	p l ɔ ŋ ¹¹
k w a ⁵¹	k w a t̚ ⁵¹
g o ¹¹	g o ¹¹
kʰ ei ⁵⁵	kʰ ei ⁵⁵
s w a ¹¹	s w w a ¹¹
pʰ ɔ ⁵⁵	pʰ ɔ ⁵⁵
pʰ r u ⁵⁵	p r u ⁵⁵
kʰ w au ⁵⁵	kʰ w au ⁵⁵
b ə ŋ ⁵⁵	b ə ŋ ⁵⁵
kʰ i ⁵⁵	kʰ ə ⁰
b l a ¹¹	b l a ¹¹
l a ʔ̚ ⁵¹	l a ʔ̚ ⁵¹
cʰ w a ɴ ⁵⁵	cʰ j a ɴ ⁵⁵
pʰ a ʔ̚ ⁵¹	p a ʔ̚ ⁵¹
ɟ e ¹¹	c e ¹¹
ˀd ə ɴ ⁵⁵	ˀd ə ⁵⁵
d o ŋ ¹¹	d o ŋ ¹¹
l i ⁵⁵	l ei ⁵⁵
