t a k ɛ r	t a k eː r ɛ
ɔ kː ʊ rː ɛ r ɛ m	ɔ kː ʊ rː ɛ r ɛ
r ɛ p l ɪ k aː r ɛ	r ɛ p l ɪ k aː r ɛ
ʊ kʷ ʊ m	a w ʊ ŋ k ʊ l ʊ m
p r ɛ s j ɛ n t j a m	p r aɪ s k ɪ ɛ n t j a m
p ɔ m ʊ m	p oː m ʊ m
a n t ɪ k ɪ p aː r ɛ	a n t ɪ k ɪ p aː r ɛ
p a r t ʊ m	p a r t ʊ m
f ʊ n d ɪ b uː lː ʊ m	f ʊ n d ɪ b ʊ l ʊ m
k r j aː t ʊ r a m	k r ɛ aː t uː r a m
p a g uː r ʊ m	p a g uː r ʊ m
g a rː uː l ʊ m	g a rː ʊ l ʊ m
a s k ɛ l a m	a sː ʊ l a m
l a m a m	l aː m a m
k ɔ n t ɛ m p l aː r ɛ	k ɔ n t ɛ m p l aː r iː
eː d iː f ɪ k aː r ɛ	aɪ d ɪ f ɪ k aː r ɛ
p r ɔ w ɛ n t ʊ m	p r oː w ɛ n t ʊ m
a ŋ n ɛ lː a m	a ŋ n ɛ lː a m
w ɛ n ɛ r aː r ɛ	w ɛ n ɛ r aː r iː
g r aː b aː t ʊ m	g r a b aː t ʊ m
w ɔ g aː r ɛ	w ɔ k aː r ɛ
ɪ n f a n d ʊ m	iː n f a n d ʊ m
m uː l ʊ m	m uː l ʊ m
ɔ d oː r ɛ m	ɔ d oː r ɛ m
s ɛ p ɛ m	s aɪ p ɛ m
b ʊ rː a m	b ʊ rː a m
k r aɪ d ɪ b ɪ l ɛ m	k r eː d ɪ b ɪ l ɛ m
w a k ɪ lː aː r ɛ	w a k ɪ lː aː r ɛ
l a k uː s t r ɛ m	l a k ʊ s t r ɛ m
a k t r ɪ k ɛ m	aː k t r iː k ɛ m
d eː p ɛ r d iː t j oː n ɛ m	d eː p ɛ r d ɪ t j oː n ɛ m
eː b uː r n eː ʊ m	ɛ b ʊ r n ɛu m
m ɛ d ɪ oː k r ɛ m	m ɛ d ɪ ɔ k r ɛ m
d eː s ɔ l aː t j oː n ɛ m	d eː s oː l aː t j oː n ɛ m
l ɪ m oː s ʊ m	l iː m oː s ʊ m
r eː w ɔ l w ɛ r ɛ	r ɛ w ɔ l w ɛ r ɛ
p ɪ ŋ gʷ ʊ ɛ m	p ɪ ŋ gʷ ɛ m
n ɔ w ɪ l ʊ n j ʊ m	n ɔ w ɪ l uː n j ʊ m
m uː n ɪ f ɪ k ʊ m	m uː n ɪ f ɪ k ʊ m
p ɛ k uː n j aː m	p ɛ k uː n j a m
p r aɪ k ɪ p iː t j ʊ m	p r aɪ k ɪ p ɪ t j ʊ m
b ʊ k s ʊ m	b ʊ k s ʊ m
k ɔ m p l aː k ɛ r ɛ	k ɔ m p l a k eː r ɛ
a b n ɛ g aː r ɛ	a b n ɛ g aː r ɛ
f aʊ k ɛ m	f aʊ k eː s
s a sː ʊ m	s a k s ʊ m
a ʊ l ɛ m	a w j a m
t a k t ɪ l ɛ m	t aː k t ɪ l ɛ m
m uː g ɪ t ʊ m	m uː g iː t ʊ m
ɪ n f ɛ s t aː r ɛ	iː n f ɛ s t aː r ɛ
p ɛ s ɪ k a m	p ɛ r s ɪ k a m
p a k t ʊ m	p a k t ʊ m
ʊ s uː r a m	uː s uː r a m
l ʊ s k ʊ m	l ʊ s k ʊ m
k ɔ n d ɪ t j oː n ɛ	k ɔ n d ɪ k j oː n ɛ m
m ɛ d ɪ t aː b uː n t ʊ m	m ɛ d ɪ t aː b ʊ n d ʊ m
p r oː n ʊ m	p r oː n ʊ m
h ʊ n g ɛ r ɛ m	ʊ ŋ g ɛ r ɛ
p uː n ɪ t j oː n ɛ m	p uː n iː t j oː n ɛ m
ɛ k s k oː g iː t aː t j oː n ɛ m	ɛ k s k oː g ɪ t aː t j oː n ɛ m
l ɪ b eː r aː t j oː n ɛ m	l iː b ɛ r aː t j oː n ɛ m
p ɛ r m ɪ t ɛ r ɛ	p ɛ r m ɪ tː ɛ r ɛ
f r uː s t a m	f r ʊ s t a m
a sː ʊ p t j oː n ɛ m	a sː uː m p t j oː n ɛ m
d eː n ɛ g aː r ɛ	d eː n ɛ g aː r ɛ
ɔ fː iː k j ʊ m	ɔ fː ɪ k j ʊ m
p ɛ r k ɪ r ɪ r ɛ	p ɛ r kʷ iː r ɛ r ɛ
oː d j ʊ m	ɔ d j ʊ m
r ɛ g j ʊ m	r eː g j ʊ m
a k a m	a k j a m
l uː b r ɪ k iː t ɛ m	l uː b r ɪ k ɪ t aː t ɛ m
s k ʊ rː ɛ r ɛ	ɛ k s k ʊ rː ɛ r ɛ
d eː p ɛ r ɪ k r ɛ	d eː p ɛ r iː r ɛ
g ɛ r m eː n ɛ m	g ɛ r m ɛ n
t ɔ m ʊ m	t ɔ m ʊ m
ɪ n k aː r n aː t j oː n ɛ m	ɪ ŋ k a r n aː t j oː n ɛ m
f uː l m ɪ n aː r ɛ	f ʊ l m ɪ n aː r ɛ
k ɔ s t r iː k t oː r ɛ	k oː n s t r ɪ k t oː r ɛ m
p r ɛ k aː ɛ	p r ɛ t j aː r ɛ
w ɔ b ʊ m	b a l b ʊ m
ɛ n k ɛ ʊ m	ɛ k s a g j ʊ m
b ɛ n ɛ d ɪ k ɛ r ɛ	b ɛ n ɛ d iː k ɛ r ɛ
f a rː ʊ m	f a rː ɛu m
eː b r ɪ ɛ t aː t ɛ m	eː b r ɪ ɛ t aː t ɛ m
a n ʊ m	aː n ʊ m
ɪ d ɔ n ɛ t aː t ɛ m	ɪ d oː n ɛ ɪ t aː t ɛ m
r eː m aː n ɛ r ɛ	r ɛ m a n eː r ɛ
ʊ s aː r j ʊ m	uː s w aː r j ʊ m
l a t ɪ f ʊ n d j ʊ m	l aː t ɪ f ʊ n d j ʊ m
s a l aː r j ʊ m	s a l aː r j ʊ m
eː d iː l ɪ t aː t ɛ m	aɪ d iː l ɪ t aː t ɛ m
r ʊ w ʊ m	r ʊ b ʊ m
m ɛ n d ɪ k ʊ m	m ɛ n d iː k ʊ m
k a t ɛ lː ʊ m	k a t ɛ lː ʊ m
d eː p r ɛ d aː t j oː n ɛ m	d eː p r aɪ d aː t j oː n ɛ m
oː w ɛ g a m	ɔ w ɪ k ʊ l a m
a r aː t r ʊ m	a r aː t r ʊ m
l ɔ t ʊ m	l ʊ t ʊ m
ɛ m uː l ʊ m	aɪ m ʊ l ʊ m
f ɛ rː aː m j ɛ n t a m	f ɛ rː aː m ɛ n t ʊ m
d uː k aː t ʊ m	d ʊ k aː t ʊ m
d a ŋ n aː r ɛ	d a m n aː r ɛ
g eː r ɪ r ɛ	g ɛ r ɛ r ɛ
ɔ s l ɛ aː r ʊ m	ɔ sː w aː r j ʊ m
k uː l t ʊ m	k ʊ l t ʊ m
w ɔ ʊ l aː r ɛ	w ɪ ɔ l aː r ɛ
k ɔ n g ʊ r aː r ɛ	k ɔ n ɪ uː r aː r ɛ
p ɛ k uː l j ʊ m	p ɛ k uː l j ʊ m
w ɛ r t ɛ r ɛ	w ɛ r t ɛ r ɛ
uː s p ɛ d aː r ɛ	h ɔ s p ɪ t aː r iː
oː rː ɛ n d ʊ m	h ɔ rː ɛ n d ʊ m
w ɛ r s ɪ f ɪ k aː r ɛ	w ɛ r s ɪ f ɪ k aː r ɛ
n ɔ k ɪ w ʊ m	n ɔ k iː w ʊ m
p r ɔ s t r aː r ɛ	p r oː s t ɛ r n ɛ r ɛ
s ʊ m a m	s ʊ mː a m
s t uː p ɪ r ɛ	s t ʊ p eː r ɛ
p r ɔ w oː k aː t oː r ɛ	p r oː w ɔ k aː t oː r ɛ m
a l ɔ k ʊ t j oː n ɛ m	a lː ɔ k uː t j oː n ɛ m
w uː rː ʊ m	b ʊ rː ɪ k ʊ m
d eː p uː r aː r ɛ	d eː p uː r aː r ɛ
m ɛ r ɪ t ʊ m	m ɛ r ɪ t ʊ m
f ɔ r n ɪ k s ɛ m	f ɔ r n ɪ k ɛ m
l a b ɔ r aː t oː r j ʊ m	l a b oː r aː t oː r j ʊ m
k ɛ k ʊ m	s ɔ kː ʊ m
g ɛ r m aː n ɪ k ʊ m	g ɛ r m aː n ɪ k ʊ m
d ɔ m ɪ n j ʊ m	d ɔ m ɪ n j ʊ m
k ɔ m w aː t ʊ m	k ɔ mː ɛ aː t ʊ m
