kʰ a ²	kʰ a ²
tʰ a̠ ²	tʰ a ²
d a ²	d a ²
ɣ ɨ ¹	ɣ ɨ ¹
ˀŋ j a ¹	ŋ j a̠ ¹
tʃʰ a ²	d a ²
v o ³	pʰ e ²
dz e ³	dʒ e ¹
g j ɛ ²	kʰ u ²
n̩ ²	n̩ ²
l o̠ ³	l o̠ ³
l a ²	l a ²
d a ŋ ¹	d a ŋ ¹
dʒ a ³	tʰ e̠ ³
ˀl a ²	ˀl a ²
n i̠ ¹	n i̠ ¹
ˀv u ²	v y ²
t a ³	d a ²
dz a ¹	dz a ¹
ʒ e ³	ʒ e ³
ˀm a ²	ˀm a ²
b o̠ ²	b o̠ ¹
ʒ i ²	ʒ i̠ ³
k o̠ ²	k u ²
ts a ³	ts a ³
tʃ e̠ ³	ts e̠ ³
tsʰ e̠ ²	tʃʰ e̠ ¹
ts ɛ ¹	ts ɛ ¹
k a ¹	k a̠ ³
ˀl y ³	ˀl y ³
t a ³	t a̠ ³
tʃ i̠ ¹	tʰ a ¹
m i ¹	m i ¹
ʒ o ³³	ʒ o̠ ¹
n ɛ̠ ³	n ɛ ³
ɣ ɨ̠ ¹	ɣ i ¹
t o̠ ³	t o̠ ³
a ¹	a ¹
n ɛ ²	n ɛ ²
b o ¹	b e ³
j a ³	j a ŋ ²
ɣ ɨ̠ ¹	ɣ i ¹
k a ²	k u ³
z a ¹	s u ¹
kʰ i ¹	kʰ ɨ ¹
k o ³	k o ¹
b j o ²	b j a ²
h a ¹	h ɛ̠ ¹
dʒ ɛ ²	dʒ ɛ ²
ts i ³	ts ɛ ³
a ²	a ²
ts a ³	ts a ³
ʃ i ³	ʃ i̠ ¹
tʰ a ²	tʰ o ²
a ¹	a ²
p o ²	p y̠ ¹
d e ³	d e ³
dz e ¹	dz e ¹
b o ²	b o ²
b a ³	pʰ u ²
ts ɛ ³	ts ɛ̠ ³
n̩ ²	n u ²
h a ²	h a ŋ ²
ˀl o̠ ¹	ˀl o̠ ¹
pʰ a ŋ ¹	pʰ j a ¹
f u ³	f u ³
s i ¹	s i̠ ¹
ts a ¹	ts a ³
n i̠ ¹	n i̠ ¹
pʰ a ²	pʰ a ²
tʃʰ ɨ ¹	tʃʰ ɨ ¹
a ¹	a ¹
ʃ i̠ ³	ʃ i̠ ¹
dz i ²	dʒ e ³
g ɛ ²	kʰ j e ¹
p a̠ ³	p a̠ ³
tʃ ɿ ¹	tʃ u ¹
ˀn a ²	ˀn a ²
ts u ²	ts u ²
ˀn a ŋ ¹	n a ŋ ³
ˀl a ³	ˀl u ³
x i ¹	x e ¹
k u ³	k a ²
b e̠ ŋ	b y ²
b y ³	b y ³
ˀm o̠ ²	m o̠ ³
tsʰ ɛ ³	tsʰ ɛ ³
ˀl e̠ ²	l e̠ ³
h e ¹	h e ¹
s i ¹	s i̠ ¹
v e̠ ³	v e̠ ³
pʰ i ²	p i ²
k ɨ ³	k o̠ ³
a ¹	a ¹
ʃ o̠ ¹	ʃ o̠ ¹
b a̠ ³	b ɛ ¹
b a ³	b a ³
m a ŋ ²	m a ŋ ²
f a ¹	x i ¹
m a̠ ²	m a ²
b o ²	b ɨ ¹
tʃʰ u ²	t u ²
m o ²	m o ²
s ɛ ²	s ɛ ²
d ɛ ²	d ɛ ²
s a ¹	k a ¹
g ɛ ²	g ɛ ²
kʰ ɛ ²	kʰ j ɛ ²
m e ¹	m e ¹
h i̠ ³	h e̠ ³
g a ŋ ¹	g a ŋ ¹
m a ³	m a ³
v i̠ ³	v e̠ ³
tʃ a ¹	h a ¹
ˀn i ³	ˀn i ³
h ɛ ²	h ɛ ²
a ¹	a ¹
d i ²	d i ²
pʰ ɛ ²	pʰ ɛ ³
kʰ a ¹	kʰ a ¹
dz y ¹	dz y ¹
kʰ i ¹	kʰ i ¹
s a̠ ²	s a ²
ɣ a ŋ ²	ɣ a ŋ ²
