pʰ ɯ ¹	pʰ ɯ ¹
k a ŋ ¹	k a ŋ ¹
m e ¹	m e ¹
tɕʰ j æ n ¹	tɕʰ æ ¹
p r e n ¹	p r e n ¹
m i ¹	m i ¹
tʰ u ³	tʰ r u ³
p j æ ⁴	p r æ ⁴
ts j j e n ⁵	ts j e n ⁵
n w e n ¹	ʁ w e n ¹
b i ⁴	p r i ⁴
s i ²	s r i ²
m ɛ ¹	m ɛ ¹
d ɯ ³	d ɯ ⁵
s o ³	s r o ⁵
s o ²	s u ŋ ²
ts i ¹	ts r i ¹
m æ ¹	m æ ¹
d o ¹	ɖʐ o ¹
n o ŋ ¹	n o ŋ ¹
g ɔ ¹	g ɔ ¹
qʰ r o ²	qʰ ɔ ²
m r æ n ¹	m j æ ¹
m ɯ ³	m ɯ ⁵
b j a ⁴	b r æ ⁴
ts i ¹	ts r e ŋ ¹
t ɔ ²	t u ²
ŋ r o ŋ ⁴	ŋ j o ŋ ⁴
n e ⁴	n e ⁴
ɕ i ⁴	s j i ⁴
b o ¹	b ã ¹
ts j j i ¹	dʑ e n ¹
tɕ e n ²	ɖʐ e n ²
s ɛ n ⁵	s e n ⁵
j o ⁴	j ɔ ⁴
ts r o ŋ ¹	ts u ŋ ¹
d w e n ⁵	ɖʐ w e n ⁵
p r i ¹	p r e n ¹
ts i ⁴	ɖʐ i ⁴
tɕʰ i ⁴	tsʰ j i ⁴
tsʰ o ⁴	tsʰ o ⁴
s u ³	sʰ ɔ ³
sʰ o ⁴	sʰ o ⁴
ɕ o ŋ ¹	sʰ r o ŋ ¹
q a ŋ ¹	q a ŋ ¹
ŋ w e n ¹	ŋ w e n ¹
